city_id,city,state,lat,lon,population,feature_code,geonameid
IN-C18134,Anandpur Udaibhānpur,Uttar Pradesh,28.36437,79.14963,0,PPL,10330638
IN-C18135,Anandāper Lachhman Narāin,Uttar Pradesh,28.54561,79.6657,0,PPL,10829716
IN-C18136,Anandāpur Lekhrāj,Uttar Pradesh,28.43077,79.70119,0,PPL,10830317
IN-C18137,Anandīpur,Uttar Pradesh,25.02438,83.05468,0,PPL,10500059
IN-C18138,Ananiānpur,Uttar Pradesh,27.21164,79.77677,0,PPL,6994838
IN-C18139,Anant Jot,Uttar Pradesh,27.02015,82.91231,0,PPL,10604695
IN-C18140,Anantmau,Uttar Pradesh,29.76411,77.4084,0,PPL,10194459
IN-C18141,Anantpur,Uttar Pradesh,26.94987,79.64468,0,PPL,7003633
IN-C18142,Anantrām,Uttar Pradesh,26.94811,82.41132,0,PPL,10613979
IN-C18143,Anantrām Purwa,Uttar Pradesh,26.2659,79.98294,0,PPL,10488163
IN-C18144,Anantrāmpatti,Uttar Pradesh,25.15373,82.62072,0,PPL,10545821
IN-C18145,Anantrāmpur,Uttar Pradesh,27.47304,78.67907,0,PPL,10488252
IN-C18146,Anantāpur,Uttar Pradesh,26.8289,79.53313,0,PPL,7003942
IN-C18147,Ananwān,Uttar Pradesh,26.47018,82.48235,0,PPL,10616515
IN-C18148,Anaon,Uttar Pradesh,25.41166,82.21218,0,PPL,10547603
IN-C18149,Anapur,Uttar Pradesh,26.07473,82.2649,0,PPL,10617690
IN-C18150,Anardāgarhi,Uttar Pradesh,27.90611,77.5554,0,PPL,10437814
IN-C18151,Anatpur,Uttar Pradesh,25.88066,81.80615,0,PPL,10683280
IN-C18152,Anaugi,Uttar Pradesh,27.05892,79.77866,0,PPL,6995194
IN-C18153,Anaula,Uttar Pradesh,27.98309,79.19013,0,PPL,6992851
IN-C18154,Anauli,Uttar Pradesh,25.36385,82.98991,0,PPL,10546847
IN-C18155,Anauni,Uttar Pradesh,25.60013,83.14728,0,PPL,10497382
IN-C18156,Anauniān,Uttar Pradesh,28.25525,79.71213,0,PPL,10830382
IN-C18157,Anaura,Uttar Pradesh,24.65188,78.5275,0,PPL,6991244
IN-C18158,Anaura Khurd,Uttar Pradesh,26.90258,81.08298,0,PPL,10566948
IN-C18159,Anauri,Uttar Pradesh,27.10346,81.54031,0,PPL,10581551
IN-C18160,Anaurādānd,Uttar Pradesh,26.36295,82.7938,0,PPL,10651971
IN-C18161,Anausa,Uttar Pradesh,25.56574,80.57787,0,PPL,10526439
IN-C18162,Anba,Uttar Pradesh,26.09131,81.01257,0,PPL,10587533
IN-C18163,Anbaha Purwa,Uttar Pradesh,27.41226,80.95742,0,PPL,10712473
IN-C18164,Anbanpur,Uttar Pradesh,27.4028,81.17952,0,PPL,10559290
IN-C18165,Anbar Singh,Uttar Pradesh,26.17902,82.18598,0,PPL,10611832
IN-C18166,Anbarpur,Uttar Pradesh,27.19366,80.81511,0,PPL,10580092
IN-C18167,Anbehta,Uttar Pradesh,30.20702,77.609,0,PPL,10744112
IN-C18168,Anbha,Uttar Pradesh,26.98243,82.23336,0,PPL,10606272
IN-C18169,Anbhia Purwa,Uttar Pradesh,27.68463,80.80316,0,PPL,10711177
IN-C18170,Anbhipur,Uttar Pradesh,26.76477,81.70567,0,PPL,10762915
IN-C18171,Anbhola,Uttar Pradesh,26.39754,81.87682,0,PPL,10576844
IN-C18172,Anbhula,Uttar Pradesh,26.91644,82.11753,0,PPL,10605963
IN-C18173,Anbhāpur,Uttar Pradesh,27.25289,81.68269,0,PPL,10561475
IN-C18174,Anbhīpur,Uttar Pradesh,27.25739,81.67623,0,PPL,10561479
IN-C18175,Anbiliha Purwa,Uttar Pradesh,25.60265,80.83757,0,PPL,10844599
IN-C18176,Anbipur,Uttar Pradesh,27.27153,81.02126,0,PPL,10559515
IN-C18177,Anbola,Uttar Pradesh,27.179,79.56082,0,PPL,10475657
IN-C18178,Anchaulia,Uttar Pradesh,27.41006,81.59364,0,PPL,10561057
IN-C18179,Anchaura,Uttar Pradesh,28.32539,78.22451,0,PPL,10751311
IN-C18180,Anchehra,Uttar Pradesh,27.18268,81.53512,0,PPL,10581444
IN-C18181,Anchhipura,Uttar Pradesh,27.00704,78.03673,0,PPL,10452052
IN-C18182,Anchli Purwa,Uttar Pradesh,26.9532,81.86021,0,PPL,10590057
IN-C18183,Anchlāpur,Uttar Pradesh,27.43286,82.16406,0,PPL,10596291
IN-C18184,Ancholi,Uttar Pradesh,29.27089,77.60731,0,PPL,10698224
IN-C18185,Anchora,Uttar Pradesh,29.28961,77.60078,0,PPL,10698226
IN-C18186,Anchru Kalān,Uttar Pradesh,28.27193,77.95682,0,PPL,10439542
IN-C18187,Anchru Khurd,Uttar Pradesh,28.28175,77.97366,0,PPL,10439548
IN-C18188,And Khera,Uttar Pradesh,28.12985,79.81403,0,PPL,10585435
IN-C18189,Anda,Uttar Pradesh,26.69625,79.56249,0,PPL,10485965
IN-C18190,Anda Pāra,Uttar Pradesh,27.1248,81.99067,0,PPL,10565574
IN-C18191,Andahā,Uttar Pradesh,28.31934,79.88922,0,PPL,10832572
IN-C18192,Andaoli,Uttar Pradesh,26.87314,78.84737,0,PPL,10465876
IN-C18193,Andariganj,Uttar Pradesh,28.45722,79.80805,0,PPL,10832316
IN-C18194,Andauli,Uttar Pradesh,27.59346,78.28231,0,PPL,10482575
IN-C18195,Andaulī,Uttar Pradesh,25.87989,80.8142,0,PPL,10535792
IN-C18196,Andaur,Uttar Pradesh,25.82113,83.99147,0,PPL,10562424
IN-C18197,Andawa,Uttar Pradesh,27.65601,80.04924,0,PPL,11061886
IN-C18198,Andela,Uttar Pradesh,24.56926,78.54547,0,PPL,6991253
IN-C18199,Andeora,Uttar Pradesh,27.00599,82.77766,0,PPL,10604207
IN-C18200,Andeori,Uttar Pradesh,27.01241,82.77892,0,PPL,10604208
IN-C18201,Andeshnagar,Uttar Pradesh,27.68109,80.94523,0,PPL,10711125
IN-C18202,Andhai,Uttar Pradesh,26.23856,79.19097,0,PPL,10941815
IN-C18203,Andhanān,Uttar Pradesh,27.32906,80.91537,0,PPL,10712025
IN-C18204,Andhar Purwa,Uttar Pradesh,27.38682,81.66576,0,PPL,10563074
IN-C18205,Andhara Chak,Uttar Pradesh,27.60596,81.58072,0,PPL,10560197
IN-C18206,Andhara Purwa,Uttar Pradesh,27.50295,81.63514,0,PPL,10560486
IN-C18207,Andharia,Uttar Pradesh,27.63221,77.81684,0,PPL,10454822
IN-C18208,Andharpurwa,Uttar Pradesh,27.5858,81.94723,0,PPL,10563748
IN-C18209,Andharīpur,Uttar Pradesh,25.89349,81.41434,0,PPL,10586803
IN-C18210,Andhaua,Uttar Pradesh,27.07776,79.67781,0,PPL,10476115
IN-C18211,Andhaun,Uttar Pradesh,25.61675,83.57482,0,PPL,10672480
IN-C18212,Andhaura,Uttar Pradesh,25.73165,83.80236,0,PPL,10510093
IN-C18213,Andhauri,Uttar Pradesh,26.01089,83.08212,0,PPL,10661942
IN-C18214,Andhaus,Uttar Pradesh,28.07106,77.75854,0,PPL,10439909
IN-C18215,Andheli,Uttar Pradesh,28.45428,77.6521,0,PPL,10276258
IN-C18216,Andher,Uttar Pradesh,24.81306,78.43223,0,PPL,6990938
IN-C18217,Andhera,Uttar Pradesh,25.54115,83.60281,0,PPL,10672914
IN-C18218,Andheraro,Uttar Pradesh,28.0049,79.39295,0,PPL,10825715
IN-C18219,Andheri Chak,Uttar Pradesh,27.47267,81.69271,0,PPL,10562652
IN-C18220,Andheri Jot,Uttar Pradesh,27.37935,82.02703,0,PPL,10596015
IN-C18221,Andherwa,Uttar Pradesh,26.3732,82.52818,0,PPL,10621318
IN-C18222,Andhi,Uttar Pradesh,25.17663,82.1769,0,PPL,10552447
IN-C18223,Andhi Khera,Uttar Pradesh,26.19617,80.87924,0,PPL,10555650
IN-C18224,Andhia,Uttar Pradesh,26.98555,83.53271,0,PPL,10660169
IN-C18225,Andhipur,Uttar Pradesh,26.10313,82.79662,0,PPL,10652929
IN-C18226,Andhiyār,Uttar Pradesh,27.66701,77.74657,0,PPL,10438287
IN-C18227,Andhiyāri,Uttar Pradesh,25.61043,81.65094,0,PPL,10667323
IN-C18228,Andhiāri,Uttar Pradesh,24.8059,78.34892,0,PPL,6990912
IN-C18229,Andhla,Uttar Pradesh,25.02037,82.5855,0,PPL,10545964
IN-C18230,Andhnia,Uttar Pradesh,27.64044,79.42154,0,PPL,10536959
IN-C18231,Andhokar,Uttar Pradesh,25.64061,83.36606,0,PPL,10502216
IN-C18232,Andhpur,Uttar Pradesh,27.17303,80.62536,0,PPL,10709802
IN-C18233,Andhra Khādar,Uttar Pradesh,26.66793,82.98383,0,PPL,10625428
IN-C18234,Andhra Patti,Uttar Pradesh,26.59144,83.11263,0,PPL,10659624
IN-C18235,Andhraura,Uttar Pradesh,27.11573,82.11377,0,PPL,10599279
IN-C18236,Andhri Jot,Uttar Pradesh,27.61182,82.15164,0,PPL,10594213
IN-C18237,Andhri ka Pura,Uttar Pradesh,25.31503,82.43582,0,PPL,10543919
IN-C18238,Andhrāpur,Uttar Pradesh,27.13118,82.1914,0,PPL,10598941
IN-C18239,Andhāwān,Uttar Pradesh,25.42875,81.27682,0,PPL,10597638
IN-C18240,Andika,Uttar Pradesh,26.19061,82.77417,0,PPL,10652825
IN-C18241,Andila,Uttar Pradesh,25.65115,83.42109,0,PPL,10502400
IN-C18242,Andkhera,Uttar Pradesh,27.63405,79.74482,0,PPL,6994521
IN-C18243,Andla,Uttar Pradesh,27.92151,77.91947,0,PPL,10435089
IN-C18244,Andmau,Uttar Pradesh,25.65193,81.14311,0,PPL,10491331
IN-C18245,Andobar,Uttar Pradesh,26.2871,81.17475,0,PPL,10573930
IN-C18246,Andpur,Uttar Pradesh,27.78979,79.58033,0,PPL,10471916
IN-C18247,Andpur Siktia,Uttar Pradesh,26.71828,80.81395,0,PPL,10553119
IN-C18248,Andrāin,Uttar Pradesh,28.69654,79.76073,0,PPL,10831146
IN-C18249,Andrāmau,Uttar Pradesh,27.27011,79.87609,0,PPL,10477714
IN-C18250,Andua,Uttar Pradesh,27.62003,77.81736,0,PPL,10454826
IN-C18251,Andupur,Uttar Pradesh,27.57001,81.03322,0,PPL,10558222
IN-C18252,Anduwa Sanichra,Uttar Pradesh,27.22397,82.59193,0,PPL,10603687
IN-C18253,Andwa,Uttar Pradesh,26.78675,82.79416,0,PPL,10623476
IN-C18254,Andwa Ghat,Uttar Pradesh,27.05012,82.56796,0,PPL,10603621
IN-C18255,Andwān,Uttar Pradesh,26.26399,79.86181,0,PPL,10488172
IN-C18256,Andwāra,Uttar Pradesh,25.4186,79.59862,0,PPL,10493074
IN-C18257,Andyāra,Uttar Pradesh,28.17336,79.94158,0,PPL,10585711
IN-C18258,Andyūri,Uttar Pradesh,25.99771,82.23121,0,PPL,10538619
IN-C18259,Andākhor,Uttar Pradesh,26.17806,83.24762,0,PPL,10662644
IN-C18260,Andāwa,Uttar Pradesh,26.56996,79.20468,0,PPL,10934775
IN-C18261,Andāwān,Uttar Pradesh,25.6274,81.40327,0,PPL,10542923
IN-C18262,Andīpur,Uttar Pradesh,25.78793,80.90214,0,PPL,10535938
IN-C18263,Andūmau,Uttar Pradesh,26.63888,81.38237,0,PPL,10570525
IN-C18264,Andūpur,Uttar Pradesh,27.05008,81.82729,0,PPL,10564750
IN-C18265,Andūwa,Uttar Pradesh,27.18532,82.67451,0,PPL,10603926
IN-C18266,Anedhi,Uttar Pradesh,25.70424,81.96124,0,PPL,10684494
IN-C18267,Aneg Behta,Uttar Pradesh,27.41615,80.12872,0,PPL,11062769
IN-C18268,Anegi,Uttar Pradesh,27.26726,81.96917,0,PPL,10583934
IN-C18269,Anegpur,Uttar Pradesh,25.6214,83.00451,0,PPL,10497157
IN-C18270,Anewa,Uttar Pradesh,25.45334,83.08291,0,PPL,10498522
IN-C18271,Angad Dīh,Uttar Pradesh,27.29085,82.29901,0,PPL,10600305
IN-C18272,Angad Purwa,Uttar Pradesh,27.22368,80.99835,0,PPL,10580598
IN-C18273,Angad Singh Purwa,Uttar Pradesh,27.09894,81.82716,0,PPL,10564627
IN-C18274,Angadpur,Uttar Pradesh,26.93998,79.73115,0,PPL,7003740
IN-C18275,Angadpur Khamaria,Uttar Pradesh,28.34012,79.66677,0,PPL,10830170
IN-C18276,Angaia Gahgāin,Uttar Pradesh,27.50735,79.05941,0,PPL,10467178
IN-C18277,Angani,Uttar Pradesh,28.20741,79.62295,0,PPL,10830683
IN-C18278,Anganpur,Uttar Pradesh,25.99002,80.9951,0,PPL,10536100
IN-C18279,Anganpura,Uttar Pradesh,27.22471,77.75409,0,PPL,10464182
IN-C18280,Anganwa,Uttar Pradesh,26.24786,82.18257,0,PPL,10611811
IN-C18281,Angariya,Uttar Pradesh,25.91477,82.98176,0,PPL,10494383
IN-C18282,Angat Purwa,Uttar Pradesh,26.3593,81.1599,0,PPL,10574027
IN-C18283,Angautha,Uttar Pradesh,27.16144,79.03592,0,PPL,10530082
IN-C18284,Angdela ki Marhaiyān,Uttar Pradesh,26.38601,79.09758,0,PPL,6996253
IN-C18285,Angetha,Uttar Pradesh,27.66555,80.78226,0,PPL,10711187
IN-C18286,Anghaura,Uttar Pradesh,25.49987,79.6643,0,PPL,10493014
IN-C18287,Anghemau,Uttar Pradesh,26.55907,80.9953,0,PPL,10553593
IN-C18288,Angheta,Uttar Pradesh,27.57736,80.94295,0,PPL,10711452
IN-C18289,Anghorā,Uttar Pradesh,26.18026,79.03688,0,PPL,10941862
IN-C18290,Angna Kol,Uttar Pradesh,26.31138,82.09937,0,PPL,10609506
IN-C18291,Angnaiya,Uttar Pradesh,25.46956,82.91606,0,PPL,10547095
IN-C18292,Angne Purwa,Uttar Pradesh,27.69603,80.04027,0,PPL,11061863
IN-C18293,Angni Purwa,Uttar Pradesh,27.53137,81.27842,0,PPL,10759259
IN-C18294,Angnāpāra,Uttar Pradesh,27.42381,81.54828,0,PPL,10561035
IN-C18295,Angraia Gangain,Uttar Pradesh,27.50449,79.08404,0,PPL,10467182
IN-C18296,Angraia Jamnāin,Uttar Pradesh,27.50167,79.08343,0,PPL,10467183
IN-C18297,Angrauja Dākhli,Uttar Pradesh,27.65395,80.96875,0,PPL,10711275
IN-C18298,Angrauli,Uttar Pradesh,26.26126,82.80385,0,PPL,10652048
IN-C18299,Angraura Dūbhā,Uttar Pradesh,27.64221,81.33012,0,PPL,10759293
IN-C18300,Angrāh,Uttar Pradesh,25.84933,82.32171,0,PPL,10539075
IN-C18301,Angrāon,Uttar Pradesh,26.34307,81.71303,0,PPL,10764147
IN-C18302,Angrāsi,Uttar Pradesh,27.63588,80.95997,0,PPL,10711269
IN-C18303,Angthuwa,Uttar Pradesh,27.4308,81.19096,0,PPL,10559439
IN-C18304,Angu Purwa,Uttar Pradesh,27.09727,81.12293,0,PPL,10724017
IN-C18305,Anguri,Uttar Pradesh,26.56537,81.4575,0,PPL,10570886
IN-C18306,Anguri Paohhīm,Uttar Pradesh,26.56816,81.45552,0,PPL,10570887
IN-C18307,Anguthia,Uttar Pradesh,26.53219,79.45206,0,PPL,10966620
IN-C18308,Angwal,Uttar Pradesh,26.36887,82.4668,0,PPL,10616687
IN-C18309,Angākheri,Uttar Pradesh,29.5275,78.17411,0,PPL,10180681
IN-C18310,Angāpur,Uttar Pradesh,28.95226,78.82268,0,PPL,10752400
IN-C18311,Angūia,Uttar Pradesh,28.16724,79.21359,0,PPL,10823808
IN-C18312,Angūrpur,Uttar Pradesh,25.7157,83.42609,0,PPL,10502365
IN-C18313,Angūthi,Uttar Pradesh,27.17373,77.88448,0,PPL,10465103
IN-C18314,Anharīpur,Uttar Pradesh,25.53422,83.60508,0,PPL,10672919
IN-C18315,Anhera,Uttar Pradesh,25.89927,81.58703,0,PPL,10657717
IN-C18316,Anhida,Uttar Pradesh,25.94267,81.05665,0,PPL,10577989
IN-C18317,Anhāwa,Uttar Pradesh,25.96128,82.12046,0,PPL,10538113
IN-C18318,Ania,Uttar Pradesh,27.50267,78.28574,0,PPL,10482807
IN-C18319,Anibaijal,Uttar Pradesh,26.17013,81.70606,0,PPL,10765756
IN-C18320,Anibhoj,Uttar Pradesh,27.15238,79.7043,0,PPL,10476055
IN-C18321,Anibās,Uttar Pradesh,28.36927,78.21331,0,PPL,10751263
IN-C18322,Anigarhi,Uttar Pradesh,27.50722,78.04272,0,PPL,10481883
IN-C18323,Anikāpur,Uttar Pradesh,25.81333,82.94561,0,PPL,10494491
IN-C18324,Anipur,Uttar Pradesh,27.02585,80.63327,0,PPL,10710173
IN-C18325,Anirauli Dan,Uttar Pradesh,26.62163,84.37091,0,PPL,10820841
IN-C18326,Anirūdpur,Uttar Pradesh,27.15489,83.17455,0,PPL,10655454
IN-C18327,Aniār Piprahia,Uttar Pradesh,26.93239,82.60557,0,PPL,10619172
IN-C18328,Aniāri,Uttar Pradesh,28.92509,78.65017,0,PPL,10585215
IN-C18329,Anjalpur,Uttar Pradesh,28.21257,78.24417,0,PPL,10751420
IN-C18330,Anjan Purwa,Uttar Pradesh,27.21344,80.07749,0,PPL,11063114
IN-C18331,Anjana Bhairon,Uttar Pradesh,25.68287,80.9912,0,PPL,10844694
IN-C18332,Anjanan,Uttar Pradesh,26.66621,82.21799,0,PPL,10608665
IN-C18333,Anjani,Uttar Pradesh,28.48242,79.11736,0,PPL,10330536
IN-C18334,Anjaniān,Uttar Pradesh,28.02548,77.84847,0,PPL,10439935
IN-C18335,Anjanpur,Uttar Pradesh,26.48541,82.9231,0,PPL,10652441
IN-C18336,Anjanpāra,Uttar Pradesh,26.2916,82.67499,0,PPL,10621625
IN-C18337,Anjanān,Uttar Pradesh,25.37874,82.13048,0,PPL,10547417
IN-C18338,Anjanān Kabīr,Uttar Pradesh,25.64638,81.17251,0,PPL,10491329
IN-C18339,Anjanī,Uttar Pradesh,27.28942,79.03789,0,PPL,10468002
IN-C18340,Anjari Singh,Uttar Pradesh,27.04628,81.65162,0,PPL,10582124
IN-C18341,Anjhara,Uttar Pradesh,25.5113,82.07423,0,PPL,10492385
IN-C18342,Anji,Uttar Pradesh,27.63836,80.02544,0,PPL,11061901
IN-C18343,Anjna,Uttar Pradesh,28.03525,77.84984,0,PPL,10439940
IN-C18344,Anjni,Uttar Pradesh,28.43674,78.03487,0,PPL,10751167
IN-C18345,Anjo,Uttar Pradesh,25.74955,82.26952,0,PPL,10552637
IN-C18346,Anjoli,Uttar Pradesh,28.92443,77.60618,0,PPL,10269885
IN-C18347,Anjori Karīm,Uttar Pradesh,26.02552,83.07987,0,PPL,10661895
IN-C18348,Anjoria,Uttar Pradesh,26.26882,84.01787,0,PPL,10818404
IN-C18349,Anjorpatti,Uttar Pradesh,25.42946,82.95128,0,PPL,10547020
IN-C18350,Anjorpur,Uttar Pradesh,25.71758,84.05468,0,PPL,1278567
IN-C18351,Anjorpur Arāzi Māfi,Uttar Pradesh,25.71433,84.07643,0,PPL,10832002
IN-C18352,Anjorīpur,Uttar Pradesh,25.4671,82.74866,0,PPL,10545587
IN-C18353,Anjuārāmpur,Uttar Pradesh,26.50093,79.84284,0,PPL,7004610
IN-C18354,Anjān,Uttar Pradesh,24.55319,83.34324,0,PPL,10516255
IN-C18355,Anjāngira,Uttar Pradesh,24.04978,83.18485,0,PPL,10515853
IN-C18356,Ankha,Uttar Pradesh,27.03308,81.25923,0,PPL,10760638
IN-C18357,Ankhari,Uttar Pradesh,26.36241,81.72818,0,PPL,10764179
IN-C18358,Ankhuriya,Uttar Pradesh,25.72179,81.5056,0,PPL,10666466
IN-C18359,Ankohri,Uttar Pradesh,26.71295,81.44681,0,PPL,10571020
IN-C18360,Ankohrā,Uttar Pradesh,27.13952,81.36265,0,PPL,10760815
IN-C18361,Ankolhi,Uttar Pradesh,25.80392,83.04122,0,PPL,10617708
IN-C18362,Ankolni Mubārakpur,Uttar Pradesh,26.15546,83.60401,0,PPL,10668501
IN-C18363,Ankra,Uttar Pradesh,26.52245,81.63979,0,PPL,10589085
IN-C18364,Ankusi,Uttar Pradesh,26.44036,83.4124,0,PPL,10665344
IN-C18365,Ankuspur,Uttar Pradesh,25.5616,83.46338,0,PPL,10502453
IN-C18366,Ankwāra,Uttar Pradesh,26.68206,82.17018,0,PPL,10608583
IN-C18367,Ankāripur,Uttar Pradesh,26.27427,81.75469,0,PPL,10576592
IN-C18368,Ankārīpur,Uttar Pradesh,25.96135,82.2603,0,PPL,10538905
IN-C18369,Anna,Uttar Pradesh,27.28659,79.8518,0,PPL,10477420
IN-C18370,Anni,Uttar Pradesh,28.08238,79.0715,0,PPL,10823991
IN-C18371,Annāpur,Uttar Pradesh,26.4415,82.91662,0,PPL,10652461
IN-C18372,Annāwān,Uttar Pradesh,25.73436,81.6105,0,PPL,10667607
IN-C18373,Annūnpār,Uttar Pradesh,25.99818,83.32648,0,PPL,10625510
IN-C18374,Anogi,Uttar Pradesh,27.33363,80.6657,0,PPL,10920579
IN-C18375,Anogpur,Uttar Pradesh,27.6424,78.83362,0,PPL,10463845
IN-C18376,Anokha Purwa,Uttar Pradesh,25.0796,80.55149,0,PPL,10843319
IN-C18377,Anokhe Purwa,Uttar Pradesh,27.11353,79.94931,0,PPL,6995020
IN-C18378,Anola Ghāt,Uttar Pradesh,28.881,78.87619,0,PPL,10752551
IN-C18379,Anona,Uttar Pradesh,28.22145,78.04521,0,PPL,10751441
IN-C18380,Anora,Uttar Pradesh,27.56046,81.19125,0,PPL,10558333
IN-C18381,Anpara,Uttar Pradesh,24.19409,82.79175,0,PPL,10559595
IN-C18382,Anpur,Uttar Pradesh,26.1501,82.11754,0,PPL,10611552
IN-C18383,Anradhpur,Uttar Pradesh,27.59064,78.11332,0,PPL,10481731
IN-C18384,Anraurpur,Uttar Pradesh,27.09554,82.43381,0,PPL,10602021
IN-C18385,Anrodhpur,Uttar Pradesh,27.24616,80.6522,0,PPL,10709544
IN-C18386,Anrrauli,Uttar Pradesh,26.517,83.37201,0,PPL,10664041
IN-C18387,Anrudhpur,Uttar Pradesh,28.39503,79.20297,0,PPL,10330600
IN-C18388,Anrīlāpār,Uttar Pradesh,26.72517,83.22153,0,PPL,10660138
IN-C18389,Ansannagar,Uttar Pradesh,27.17471,82.42966,0,PPL,10601839
IN-C18390,Ansāhwa,Uttar Pradesh,27.1649,82.33962,0,PPL,10601887
IN-C18391,Ansārganj,Uttar Pradesh,25.84146,81.3752,0,PPL,10586571
IN-C18392,Ansāri,Uttar Pradesh,26.59418,81.36581,0,PPL,10570434
IN-C18393,Ant Kahua,Uttar Pradesh,26.84042,83.58775,0,PPL,10665960
IN-C18394,Ant Nagariya,Uttar Pradesh,27.58465,77.76435,0,PPL,10454865
IN-C18395,Anta,Uttar Pradesh,27.71164,79.75251,0,PPL,10474295
IN-C18396,Anta Ki Marhaiya,Uttar Pradesh,27.06691,78.39264,0,PPL,10483476
IN-C18397,Antahia,Uttar Pradesh,25.23969,81.99943,0,PPL,10552292
IN-C18398,Antamau,Uttar Pradesh,25.78511,81.42516,0,PPL,10586653
IN-C18399,Antarba,Uttar Pradesh,24.80233,83.00886,0,PPL,10511731
IN-C18400,Antarbāri,Uttar Pradesh,27.82502,80.11911,0,PPL,11061533
IN-C18401,Antardīha,Uttar Pradesh,27.11057,82.68334,0,PPL,10603901
IN-C18402,Antari Kalān,Uttar Pradesh,25.17859,81.85408,0,PPL,10685994
IN-C18403,Antaul,Uttar Pradesh,26.49919,79.39103,0,PPL,7002126
IN-C18404,Antewāli Gauntia,Uttar Pradesh,28.74517,79.76184,0,PPL,10831118
IN-C18405,Antha Purwa,Uttar Pradesh,27.58635,80.16106,0,PPL,11062058
IN-C18406,Anthari,Uttar Pradesh,25.81688,78.90665,0,PPL,10517831
IN-C18407,Anthua,Uttar Pradesh,25.30472,80.52283,0,PPL,10527794
IN-C18408,Anthāpur,Uttar Pradesh,27.16402,80.90081,0,PPL,10580817
IN-C18409,Anti,Uttar Pradesh,29.23004,77.84746,0,PPL,10746050
IN-C18410,Anti Naugawān,Uttar Pradesh,26.15099,81.36072,0,PPL,10761694
IN-C18411,Anti ka Purwa,Uttar Pradesh,25.95214,81.95215,0,PPL,10683714
IN-C18412,Antipur,Uttar Pradesh,26.12718,81.81159,0,PPL,10591283
IN-C18413,Antora,Uttar Pradesh,27.58043,80.13199,0,PPL,11062042
IN-C18414,Antpur,Uttar Pradesh,28.35349,79.24644,0,PPL,10330609
IN-C18415,Antpuri,Uttar Pradesh,27.0949,79.26413,0,PPL,6993998
IN-C18416,Antraila,Uttar Pradesh,25.29984,81.76388,0,PPL,10685417
IN-C18417,Antrauli,Uttar Pradesh,27.32343,81.11327,0,PPL,10559193
IN-C18418,Antraura,Uttar Pradesh,25.60518,82.08299,0,PPL,10492167
IN-C18419,Antri,Uttar Pradesh,25.70831,82.05369,0,PPL,10491992
IN-C18420,Antri Amilia,Uttar Pradesh,25.13248,82.16361,0,PPL,10552492
IN-C18421,Antri Khurd,Uttar Pradesh,25.20819,81.88672,0,PPL,10686261
IN-C18422,Antri Majra,Uttar Pradesh,25.13795,81.48201,0,PPL,10613041
IN-C18423,Antu Purwa,Uttar Pradesh,27.28959,79.7618,0,PPL,10477373
IN-C18424,Antuiya,Uttar Pradesh,27.9735,79.09949,0,PPL,6992790
IN-C18425,Antwa,Uttar Pradesh,27.23576,79.9342,0,PPL,6994940
IN-C18426,Antwāra,Uttar Pradesh,29.31539,77.79038,0,PPL,10261191
IN-C18427,Antāhī,Uttar Pradesh,25.29341,82.01172,0,PPL,10547313
IN-C18428,Antāigarhi,Uttar Pradesh,27.38861,77.93957,0,PPL,10463276
IN-C18429,Antāipur,Uttar Pradesh,28.28643,78.88759,0,PPL,10594386
IN-C18430,Antāli,Uttar Pradesh,27.68036,79.80594,0,PPL,10474311
IN-C18431,Antāpur,Uttar Pradesh,26.40854,79.71805,0,PPL,10486552
IN-C18432,Antāpur Ka Purwa,Uttar Pradesh,26.4291,79.73106,0,PPL,10486543
IN-C18433,Antāwa,Uttar Pradesh,25.42977,81.95047,0,PPL,10685676
IN-C18434,Antīpur,Uttar Pradesh,27.12448,81.08381,0,PPL,10723740
IN-C18435,Anuddāpur,Uttar Pradesh,26.83242,79.36472,0,PPL,10964495
IN-C18436,Anup Khera,Uttar Pradesh,26.7197,80.90953,0,PPL,10553430
IN-C18437,Anupur,Uttar Pradesh,26.31874,82.37491,0,PPL,10616381
IN-C18438,Anurūdhpur Chak,Uttar Pradesh,25.22747,82.50734,0,PPL,10545608
IN-C18439,Anurūdhpur Pachhimpatti,Uttar Pradesh,25.22282,82.50749,0,PPL,10545614
IN-C18440,Anurūdhpur Pūrabpatti,Uttar Pradesh,25.21917,82.51367,0,PPL,10545633
IN-C18441,Anurūdpur,Uttar Pradesh,26.11799,81.31435,0,PPL,10761262
IN-C18442,Anusa,Uttar Pradesh,26.45188,83.50571,0,PPL,10667635
IN-C18443,Anusār,Uttar Pradesh,26.0008,82.45812,0,PPL,10539548
IN-C18444,Anuān,Uttar Pradesh,25.49806,82.27704,0,PPL,10543453
IN-C18445,Anwak,Uttar Pradesh,25.96116,83.08154,0,PPL,10616982
IN-C18446,Anwar Purwa,Uttar Pradesh,27.52806,81.54654,0,PPL,10559856
IN-C18447,Anwarganj,Uttar Pradesh,26.37897,81.34483,0,PPL,10575291
IN-C18448,Anwargarh,Uttar Pradesh,28.26411,77.52232,0,PPL,10276139
IN-C18449,Anwarha,Uttar Pradesh,26.08823,81.13531,0,PPL,10587852
IN-C18450,Anwarhawān,Uttar Pradesh,24.80038,83.07068,0,PPL,10511740
IN-C18451,Anwari,Uttar Pradesh,27.00057,81.02222,0,PPL,10723890
