scenario_id,initiating_node,timestamp,offset_minutes,load_pct,voltage_pu,frequency_hz,temperature_c,power_factor,breaker_state
IND-S04822,IN-C15548-GEN03,2026-08-16 05:50:00+00:00,60,103.52,0.9593,49.71,66.09,0.972,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:00:00+00:00,-55,115.44,0.9328,49.649,65.11,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:05:00+00:00,-50,119.82,0.9257,49.653,66.71,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:10:00+00:00,-45,117.95,0.9347,49.651,64.84,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:15:00+00:00,-40,114.66,0.9359,49.649,65.67,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:20:00+00:00,-35,110.14,0.9469,49.652,60.67,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:25:00+00:00,-30,115.02,0.9315,49.646,66.36,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:30:00+00:00,-25,112.21,0.9396,49.642,64.53,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:35:00+00:00,-20,117.63,0.9375,49.646,63.3,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:40:00+00:00,-15,119.64,0.9291,49.652,64.51,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:45:00+00:00,-10,113.6,0.94,49.649,64.42,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:50:00+00:00,-5,120.38,0.935,49.655,69.26,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 01:55:00+00:00,0,112.59,0.9417,49.649,65.26,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:00:00+00:00,5,111.13,0.9515,49.649,63.9,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:05:00+00:00,10,119.2,0.9316,49.646,66.03,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:10:00+00:00,15,114.66,0.9399,49.653,61.73,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:15:00+00:00,20,112.4,0.9326,49.654,65.41,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:20:00+00:00,25,112.52,0.9492,49.644,64.69,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:25:00+00:00,30,113.14,0.939,49.653,65.49,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:30:00+00:00,35,113.92,0.9384,49.656,66.47,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:35:00+00:00,40,114.2,0.9405,49.649,63.26,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:40:00+00:00,45,111.96,0.9377,49.652,64.17,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:45:00+00:00,50,115.83,0.935,49.641,67.55,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:50:00+00:00,55,110.98,0.9394,49.651,63.91,0.982,CLOSED
IND-S04823,IN-HAR-HUB-GEN,2026-08-30 02:55:00+00:00,60,109.83,0.9531,49.653,63.75,0.982,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 17:30:00+00:00,-55,117.27,0.9376,49.647,71.54,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 17:35:00+00:00,-50,115.02,0.9375,49.651,69.25,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 17:40:00+00:00,-45,117.91,0.9361,49.651,71.79,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 17:45:00+00:00,-40,119.96,0.9321,49.653,72.94,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 17:50:00+00:00,-35,118.27,0.9343,49.653,71.64,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 17:55:00+00:00,-30,119.61,0.9299,49.656,69.78,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:00:00+00:00,-25,118.36,0.9329,49.643,73.52,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:05:00+00:00,-20,124.14,0.9313,49.646,74.31,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:10:00+00:00,-15,113.62,0.9406,49.646,69.34,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:15:00+00:00,-10,118.03,0.9315,49.65,71.4,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:20:00+00:00,-5,118.09,0.9275,49.645,69.05,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:25:00+00:00,0,118.76,0.9321,49.657,74.35,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:30:00+00:00,5,122.41,0.9244,49.646,75.03,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:35:00+00:00,10,119.78,0.9213,49.642,73.35,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:40:00+00:00,15,122.37,0.9326,49.645,72.78,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:45:00+00:00,20,122.24,0.9282,49.645,70.7,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:50:00+00:00,25,120.42,0.9284,49.644,73.2,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 18:55:00+00:00,30,121.91,0.9224,49.641,70.61,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 19:00:00+00:00,35,123.38,0.9236,49.647,74.45,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 19:05:00+00:00,40,120.9,0.9282,49.644,70.3,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 19:10:00+00:00,45,120.1,0.9287,49.64,72.51,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 19:15:00+00:00,50,120.47,0.9246,49.641,73.1,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 19:20:00+00:00,55,118.13,0.9389,49.642,71.04,0.959,CLOSED
IND-S04824,IN-C09555-SS,2026-08-05 19:25:00+00:00,60,129.39,0.9202,49.634,74.38,0.959,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 01:25:00+00:00,-55,75.9,1.0009,49.874,56.43,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 01:30:00+00:00,-50,79.75,0.9936,49.877,59.84,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 01:35:00+00:00,-45,79.53,0.9817,49.875,57.61,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 01:40:00+00:00,-40,73.63,0.9993,49.876,57.58,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 01:45:00+00:00,-35,77.66,0.9881,49.872,58.54,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 01:50:00+00:00,-30,76.45,0.9924,49.869,58.21,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 01:55:00+00:00,-25,77.51,0.9957,49.867,58.74,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:00:00+00:00,-20,78.46,0.9954,49.876,58.27,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:05:00+00:00,-15,76.1,0.9906,49.876,57.65,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:10:00+00:00,-10,80.47,0.9907,49.873,57.65,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:15:00+00:00,-5,76.96,0.9927,49.876,57.1,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:20:00+00:00,0,77.64,0.9875,49.874,57.95,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:25:00+00:00,5,79.8,0.9894,49.87,59.66,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:30:00+00:00,10,76.05,0.9956,49.877,59.53,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:35:00+00:00,15,77.52,0.9998,49.88,58.4,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:40:00+00:00,20,75.05,0.9914,49.87,56.52,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:45:00+00:00,25,82.71,0.9864,49.874,60.5,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:50:00+00:00,30,75.66,0.9904,49.876,57.0,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 02:55:00+00:00,35,75.89,0.9941,49.878,55.88,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 03:00:00+00:00,40,79.69,0.9848,49.871,55.65,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 03:05:00+00:00,45,74.18,0.9988,49.87,56.76,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 03:10:00+00:00,50,77.65,0.994,49.875,59.58,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 03:15:00+00:00,55,72.7,0.9973,49.874,55.11,0.971,CLOSED
IND-S04825,IN-C09289-FD022,2026-08-20 03:20:00+00:00,60,75.9,0.9997,49.88,57.46,0.971,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 21:55:00+00:00,-55,91.82,0.9748,49.815,63.17,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:00:00+00:00,-50,91.3,0.9699,49.818,58.25,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:05:00+00:00,-45,87.19,0.9847,49.821,58.67,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:10:00+00:00,-40,93.3,0.9694,49.81,62.38,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:15:00+00:00,-35,90.06,0.9727,49.813,59.74,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:20:00+00:00,-30,91.83,0.9699,49.808,62.37,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:25:00+00:00,-25,88.42,0.9855,49.814,62.41,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:30:00+00:00,-20,88.16,0.9739,49.815,61.52,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:35:00+00:00,-15,92.0,0.9708,49.808,61.96,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:40:00+00:00,-10,93.39,0.9686,49.816,61.42,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:45:00+00:00,-5,87.89,0.9751,49.806,60.64,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:50:00+00:00,0,89.79,0.9793,49.814,60.42,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 22:55:00+00:00,5,89.69,0.975,49.823,61.59,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:00:00+00:00,10,87.47,0.9809,49.815,61.22,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:05:00+00:00,15,90.1,0.9717,49.805,63.26,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:10:00+00:00,20,88.47,0.9755,49.811,60.81,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:15:00+00:00,25,92.89,0.9661,49.811,59.86,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:20:00+00:00,30,87.21,0.9826,49.815,60.39,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:25:00+00:00,35,93.45,0.9715,49.817,62.16,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:30:00+00:00,40,88.6,0.9716,49.812,60.14,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:35:00+00:00,45,89.22,0.975,49.811,61.11,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:40:00+00:00,50,88.25,0.9797,49.811,59.51,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:45:00+00:00,55,88.26,0.9779,49.811,61.27,0.968,CLOSED
IND-S04826,IN-C02530-FD011,2026-08-04 23:50:00+00:00,60,90.75,0.9675,49.813,62.63,0.968,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 19:50:00+00:00,-55,82.24,0.9917,49.865,63.05,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 19:55:00+00:00,-50,81.22,0.9969,49.866,62.59,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:00:00+00:00,-45,79.06,0.9892,49.865,63.7,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:05:00+00:00,-40,79.34,0.9851,49.862,60.7,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:10:00+00:00,-35,80.71,0.9915,49.868,64.12,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:15:00+00:00,-30,86.75,0.9763,49.869,65.43,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:20:00+00:00,-25,81.56,0.9832,49.866,63.51,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:25:00+00:00,-20,79.0,0.9916,49.874,61.04,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:30:00+00:00,-15,83.71,0.9843,49.872,63.38,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:35:00+00:00,-10,78.47,0.9912,49.868,63.39,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:40:00+00:00,-5,80.47,0.9841,49.872,64.25,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:45:00+00:00,0,80.21,0.986,49.877,64.31,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:50:00+00:00,5,78.55,0.986,49.865,62.01,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 20:55:00+00:00,10,84.21,0.9801,49.865,63.68,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 21:00:00+00:00,15,78.53,0.9958,49.869,61.41,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 21:05:00+00:00,20,77.71,0.9918,49.865,62.67,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 21:10:00+00:00,25,78.86,0.9922,49.861,62.81,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 21:15:00+00:00,30,76.65,0.9953,49.865,59.35,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 21:20:00+00:00,35,80.98,0.9903,49.869,63.19,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 21:25:00+00:00,40,85.31,0.9809,49.866,61.07,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 21:30:00+00:00,45,84.03,0.9826,49.873,63.15,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 21:35:00+00:00,50,81.63,0.981,49.863,63.22,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 21:40:00+00:00,55,83.4,0.9896,49.869,66.01,0.986,CLOSED
IND-S04827,IN-C10430-FD011,2026-08-19 21:45:00+00:00,60,83.48,0.9845,49.87,62.65,0.986,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 04:15:00+00:00,-55,81.38,0.9991,49.886,60.22,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 04:20:00+00:00,-50,79.72,0.9935,49.883,58.26,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 04:25:00+00:00,-45,77.86,0.997,49.887,57.26,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 04:30:00+00:00,-40,76.24,0.9935,49.885,56.71,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 04:35:00+00:00,-35,76.48,0.9899,49.883,56.53,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 04:40:00+00:00,-30,82.5,0.9866,49.883,61.11,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 04:45:00+00:00,-25,83.88,0.9809,49.882,59.72,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 04:50:00+00:00,-20,76.59,0.9905,49.877,58.98,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 04:55:00+00:00,-15,77.88,0.9889,49.88,57.56,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:00:00+00:00,-10,80.56,0.9879,49.878,60.13,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:05:00+00:00,-5,78.1,0.9923,49.874,57.18,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:10:00+00:00,0,80.66,0.9837,49.877,57.42,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:15:00+00:00,5,77.06,0.9906,49.876,57.94,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:20:00+00:00,10,78.88,0.9949,49.879,59.87,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:25:00+00:00,15,78.63,0.9891,49.881,58.79,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:30:00+00:00,20,79.2,0.9949,49.882,59.23,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:35:00+00:00,25,82.91,0.9857,49.877,60.72,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:40:00+00:00,30,77.48,0.9888,49.881,59.4,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:45:00+00:00,35,81.21,0.9926,49.878,60.55,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:50:00+00:00,40,82.2,0.987,49.871,59.61,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 05:55:00+00:00,45,82.65,0.9875,49.882,60.07,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 06:00:00+00:00,50,81.34,0.9915,49.871,56.85,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 06:05:00+00:00,55,79.51,0.9875,49.878,58.58,0.99,CLOSED
IND-S04828,IN-C04822-SS,2026-08-21 06:10:00+00:00,60,81.03,0.9851,49.87,58.3,0.99,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:00:00+00:00,-55,131.0,0.9178,49.649,67.47,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:05:00+00:00,-50,135.0,0.9039,49.646,71.03,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:10:00+00:00,-45,134.08,0.909,49.64,70.59,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:15:00+00:00,-40,135.0,0.8982,49.647,67.21,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:20:00+00:00,-35,135.0,0.9058,49.645,71.06,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:25:00+00:00,-30,135.0,0.9041,49.652,68.66,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:30:00+00:00,-25,135.0,0.9126,49.647,70.89,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:35:00+00:00,-20,135.0,0.9096,49.641,70.43,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:40:00+00:00,-15,135.0,0.9027,49.643,70.54,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:45:00+00:00,-10,135.0,0.9017,49.645,68.23,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:50:00+00:00,-5,135.0,0.9036,49.649,69.25,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 04:55:00+00:00,0,135.0,0.9072,49.651,70.67,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:00:00+00:00,5,135.0,0.9124,49.649,70.5,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:05:00+00:00,10,135.0,0.9125,49.645,65.87,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:10:00+00:00,15,134.7,0.914,49.649,68.24,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:15:00+00:00,20,135.0,0.9124,49.654,69.66,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:20:00+00:00,25,135.0,0.9083,49.66,71.04,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:25:00+00:00,30,135.0,0.8994,49.654,70.54,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:30:00+00:00,35,135.0,0.913,49.647,71.3,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:35:00+00:00,40,135.0,0.9064,49.649,69.26,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:40:00+00:00,45,135.0,0.9074,49.649,69.84,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:45:00+00:00,50,128.21,0.9181,49.651,68.37,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:50:00+00:00,55,132.79,0.9066,49.635,66.77,0.968,CLOSED
IND-S04829,IN-C07050-GEN06,2026-08-13 05:55:00+00:00,60,135.0,0.9015,49.654,69.78,0.968,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 17:45:00+00:00,-55,104.51,0.9475,49.716,63.84,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 17:50:00+00:00,-50,97.92,0.9619,49.716,62.26,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 17:55:00+00:00,-45,102.63,0.9554,49.722,62.16,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:00:00+00:00,-40,96.26,0.9706,49.716,60.77,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:05:00+00:00,-35,103.8,0.9597,49.718,65.68,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:10:00+00:00,-30,103.69,0.9544,49.714,63.54,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:15:00+00:00,-25,101.99,0.9601,49.718,61.96,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:20:00+00:00,-20,98.98,0.9575,49.712,62.93,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:25:00+00:00,-15,96.18,0.9652,49.711,61.41,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:30:00+00:00,-10,98.58,0.9634,49.719,61.67,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:35:00+00:00,-5,103.61,0.9568,49.713,62.35,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:40:00+00:00,0,101.52,0.9579,49.718,63.14,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:45:00+00:00,5,101.05,0.9593,49.713,64.41,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:50:00+00:00,10,99.44,0.9587,49.709,63.98,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 18:55:00+00:00,15,98.24,0.9648,49.713,61.19,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 19:00:00+00:00,20,101.43,0.9617,49.708,63.68,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 19:05:00+00:00,25,103.92,0.9522,49.708,64.78,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 19:10:00+00:00,30,101.0,0.9605,49.711,64.18,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 19:15:00+00:00,35,106.21,0.9525,49.71,62.49,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 19:20:00+00:00,40,101.05,0.9579,49.714,63.93,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 19:25:00+00:00,45,102.47,0.9536,49.716,63.66,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 19:30:00+00:00,50,99.7,0.9563,49.704,64.76,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 19:35:00+00:00,55,103.25,0.9535,49.708,62.32,0.959,CLOSED
IND-S04830,IN-C15558-FD011,2026-08-10 19:40:00+00:00,60,101.21,0.9504,49.711,64.32,0.959,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-09 23:35:00+00:00,-55,118.82,0.9343,49.649,63.8,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-09 23:40:00+00:00,-50,120.62,0.9338,49.653,64.93,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-09 23:45:00+00:00,-45,119.99,0.9252,49.647,65.6,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-09 23:50:00+00:00,-40,120.8,0.9244,49.646,66.2,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-09 23:55:00+00:00,-35,117.75,0.931,49.653,63.28,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:00:00+00:00,-30,113.04,0.9434,49.641,60.59,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:05:00+00:00,-25,118.54,0.9355,49.652,63.17,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:10:00+00:00,-20,119.5,0.9263,49.65,66.23,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:15:00+00:00,-15,117.55,0.934,49.642,65.9,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:20:00+00:00,-10,117.36,0.9386,49.651,64.61,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:25:00+00:00,-5,116.57,0.9376,49.647,66.49,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:30:00+00:00,0,117.56,0.9365,49.648,65.26,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:35:00+00:00,5,114.94,0.9387,49.648,64.68,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:40:00+00:00,10,116.97,0.9318,49.648,65.35,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:45:00+00:00,15,119.48,0.9276,49.65,63.63,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:50:00+00:00,20,114.9,0.9426,49.655,61.89,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 00:55:00+00:00,25,116.35,0.9397,49.651,65.37,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 01:00:00+00:00,30,119.89,0.9336,49.653,65.14,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 01:05:00+00:00,35,122.27,0.9297,49.653,63.68,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 01:10:00+00:00,40,116.0,0.9342,49.656,60.84,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 01:15:00+00:00,45,118.55,0.9352,49.654,64.76,0.988,CLOSED
IND-S04831,IN-C12349-GEN10,2026-08-10 01:20:00+00:00,50,115.13,0.9389,49.654,63.16,0.988,CLOSED
