scenario_id,step,node_id,loading_pct,temp_c,voltage_pu_proxy,alive
IND-S04605,1,IN-C11573-TR01,0.0,101.32,0.0,0
IND-S04605,1,IN-C11573-FD011,0.0,97.32,0.0,0
IND-S04606,0,IN-C15574-SS,81.42,45.05,0.9504,1
IND-S04606,0,IN-C16262-SS,9.03,47.32,1.011,1
IND-S04606,0,IN-C18237-SS,1.29,46.33,1.02,1
IND-S04606,0,IN-C15574-TR01,81.42,46.18,0.9454,1
IND-S04606,0,IN-C15574-FD011,81.42,49.42,0.9564,1
IND-S04606,0,IN-UTT-HUB,68.05,39.14,0.9721,1
IND-S04607,0,IN-MAH-HUB,74.94,51.38,0.9416,1
IND-S04607,0,IN-C09290-SS,88.13,50.4,0.9781,1
IND-S04607,0,IN-C09301-SS,88.13,48.4,0.9451,1
IND-S04607,0,IN-C09290-TR01,74.83,48.7,0.9497,1
IND-S04607,0,IN-C09290-TR02,74.83,47.48,0.9597,1
IND-S04607,0,IN-C09290-FD021,74.83,48.65,1.0107,1
IND-S04607,0,IN-C09290-FD022,0.0,51.1,1.038,1
IND-S04607,0,IN-C09290-TR03,74.83,45.5,0.9927,1
IND-S04607,0,IN-C09290-GEN09,74.78,48.42,0.9917,1
IND-S04608,0,IN-NR-HUB,90.44,39.62,0.9375,1
IND-S04608,0,IN-C15546-SS,72.47,50.12,1.0133,1
IND-S04608,0,IN-C15547-SS,72.47,52.55,0.9913,1
IND-S04608,0,IN-C15548-SS,73.16,49.25,1.0005,1
IND-S04608,0,IN-C15549-SS,73.15,43.47,0.9925,1
IND-S04608,0,IN-C15550-SS,73.65,48.65,0.947,1
IND-S04608,0,IN-C15551-SS,73.15,49.62,0.9895,1
IND-S04608,0,IN-C15552-SS,73.14,50.7,0.9535,1
IND-S04608,0,IN-C15553-SS,73.31,49.48,0.9754,1
IND-S04608,0,IN-C15554-SS,73.54,45.65,1.0091,1
IND-S04608,0,IN-C15555-SS,73.52,43.98,0.9591,1
IND-S04608,0,IN-C15556-SS,72.47,47.2,0.9893,1
IND-S04608,0,IN-C15557-SS,73.69,49.02,1.0129,1
IND-S04608,0,IN-C15558-SS,72.47,37.83,1.0073,1
IND-S04608,0,IN-C15559-SS,72.47,46.25,1.0063,1
IND-S04608,0,IN-C15560-SS,72.47,41.25,0.9573,1
IND-S04608,0,IN-C15561-SS,72.47,41.85,0.9443,1
IND-S04608,0,IN-C15562-SS,72.47,48.32,0.9583,1
IND-S04608,0,IN-C15563-SS,72.47,44.42,0.9573,1
IND-S04608,0,IN-C15564-SS,72.47,46.48,0.9783,1
IND-S04608,0,IN-C15565-SS,72.47,45.58,0.9713,1
IND-S04608,0,IN-C15566-SS,72.47,39.78,1.0133,1
IND-S04608,0,IN-C15567-SS,72.47,44.05,0.9673,1
IND-S04608,0,IN-C15568-SS,72.47,42.82,0.9953,1
IND-S04608,0,IN-C15569-SS,72.47,49.5,0.9743,1
IND-S04608,0,IN-C15570-SS,72.47,44.25,0.9783,1
IND-S04608,0,IN-C15571-SS,72.47,45.65,0.9493,1
IND-S04608,0,IN-C15572-SS,72.47,46.95,0.9713,1
IND-S04608,0,IN-C15573-SS,72.47,48.68,0.9833,1
IND-S04608,0,IN-C15574-SS,72.47,45.05,0.9603,1
IND-S04608,0,IN-C15575-SS,72.47,46.98,0.9733,1
IND-S04608,0,IN-C15576-SS,72.47,43.72,0.9743,1
IND-S04608,0,IN-C15577-SS,72.47,44.12,0.9463,1
IND-S04608,0,IN-C15578-SS,72.47,46.35,1.0063,1
IND-S04608,0,IN-C15579-SS,72.47,45.42,0.9803,1
IND-S04608,0,IN-C15580-SS,72.47,47.65,0.9433,1
IND-S04608,0,IN-C15581-SS,72.47,49.3,1.0033,1
IND-S04608,0,IN-C15582-SS,72.47,44.55,0.9833,1
IND-S04608,0,IN-C15583-SS,71.61,52.6,0.9392,1
IND-S04608,0,IN-C15584-SS,72.47,47.25,0.9723,1
IND-S04608,0,IN-C15585-SS,72.47,51.75,0.9353,1
IND-S04608,0,IN-C15586-SS,72.47,50.68,0.9583,1
IND-S04608,0,IN-C15587-SS,72.47,53.15,0.9743,1
IND-S04608,0,IN-C15588-SS,72.47,49.45,0.9613,1
IND-S04608,0,IN-C15589-SS,72.47,49.85,0.9483,1
IND-S04608,0,IN-C15590-SS,72.47,43.5,0.9613,1
IND-S04608,0,IN-C15591-SS,72.47,46.1,0.9633,1
IND-S04608,0,IN-C15592-SS,72.47,47.78,0.9773,1
IND-S04608,0,IN-C15593-SS,72.47,52.18,0.9523,1
IND-S04608,0,IN-C15594-SS,72.47,51.53,0.9593,1
IND-S04608,0,IN-C15595-SS,72.47,45.4,0.9853,1
IND-S04608,0,IN-C15596-SS,72.47,52.7,0.9933,1
IND-S04608,0,IN-C15597-SS,72.47,46.55,0.9713,1
IND-S04608,0,IN-C15598-SS,72.47,44.78,0.9393,1
IND-S04608,0,IN-C15599-SS,72.47,43.75,0.9413,1
IND-S04608,0,IN-C15600-SS,75.23,47.8,0.9823,1
IND-S04608,0,IN-C15601-SS,71.51,46.3,0.9383,1
IND-S04608,0,IN-C15602-SS,72.47,43.0,0.9593,1
IND-S04608,0,IN-C15603-SS,72.47,48.62,0.9923,1
IND-S04608,0,IN-C15604-SS,72.47,41.58,0.9443,1
IND-S04608,0,IN-C15605-SS,74.19,45.2,1.0024,1
IND-S04608,0,IN-C15606-SS,72.47,46.75,0.9833,1
IND-S04608,0,IN-C15607-SS,72.47,48.5,0.9383,1
IND-S04608,0,IN-C15608-SS,72.47,44.7,0.9433,1
IND-S04608,0,IN-C15609-SS,72.47,45.88,0.9733,1
IND-S04608,0,IN-C15610-SS,72.47,52.68,0.9493,1
IND-S04608,0,IN-C15611-SS,72.47,42.9,0.9603,1
IND-S04608,0,IN-C15612-SS,72.47,46.55,0.9473,1
IND-S04608,0,IN-C15613-SS,72.47,45.95,1.0083,1
IND-S04608,0,IN-C15614-SS,72.47,46.18,0.9823,1
IND-S04608,0,IN-C15615-SS,72.47,45.75,0.9623,1
IND-S04608,0,IN-C15616-SS,72.47,49.12,0.9583,1
IND-S04608,0,IN-C15617-SS,72.47,49.32,0.9553,1
IND-S04608,0,IN-C15618-SS,72.47,52.78,0.9953,1
IND-S04608,0,IN-C15619-SS,72.47,49.15,0.9673,1
IND-S04608,0,IN-C15620-SS,72.47,42.22,0.9843,1
IND-S04608,0,IN-C15621-SS,72.47,47.08,0.9533,1
IND-S04608,0,IN-C15622-SS,72.47,49.22,0.9363,1
IND-S04608,0,IN-C15623-SS,72.47,48.12,0.9993,1
IND-S04608,0,IN-C15624-SS,72.47,40.88,0.9473,1
IND-S04608,0,IN-C15625-SS,72.47,47.32,0.9603,1
IND-S04608,0,IN-C15626-SS,72.47,49.9,1.0053,1
IND-S04608,0,IN-C15627-SS,72.47,43.62,0.9543,1
IND-S04608,0,IN-C15628-SS,73.81,42.35,0.9898,1
IND-S04608,0,IN-C15629-SS,72.47,43.82,0.9403,1
IND-S04608,0,IN-C15630-SS,72.47,47.8,0.9663,1
IND-S04608,0,IN-C15631-SS,72.47,48.68,0.9903,1
IND-S04608,0,IN-C15632-SS,72.47,42.92,1.0023,1
IND-S04608,0,IN-C15633-SS,72.47,48.85,0.9623,1
IND-S04608,0,IN-C15634-SS,72.47,45.92,0.9443,1
IND-S04608,0,IN-C15635-SS,72.47,48.6,1.0043,1
IND-S04608,0,IN-C15636-SS,72.47,40.88,0.9583,1
IND-S04608,0,IN-C15637-SS,72.47,48.15,1.0123,1
IND-S04608,0,IN-C15638-SS,72.47,44.12,0.9513,1
IND-S04608,0,IN-C15639-SS,72.47,51.6,0.9833,1
IND-S04608,0,IN-C15640-SS,72.47,44.85,0.9783,1
IND-S04608,0,IN-C15641-SS,72.47,45.32,0.9373,1
IND-S04608,0,IN-C15642-SS,72.47,47.58,0.9543,1
IND-S04608,0,IN-C16621-SS,8.03,52.51,0.961,1
IND-S04608,0,IN-C17051-SS,30.52,48.15,1.016,1
IND-S04608,0,IN-C18774-SS,17.67,48.16,1.007,1
IND-S04608,0,IN-C18798-SS,16.16,45.42,1.015,1
IND-S04608,0,IN-C15556-TR01,72.47,48.65,0.9373,1
IND-S04608,0,IN-C15556-FD011,72.47,44.82,0.9843,1
IND-S04608,0,IN-C15556-TR02,72.47,54.05,0.9643,1
IND-S04608,0,IN-C15556-FD021,72.47,45.55,0.9843,1
IND-S04608,0,IN-C15556-GEN11,0.0,45.48,1.028,1
IND-S04608,0,IN-UTT-HUB,90.44,39.15,0.9475,1
IND-S04608,0,IN-C19432-SS,72.47,42.38,0.9723,1
IND-S04608,0,IN-C19433-SS,73.15,48.32,0.9975,1
IND-S04608,0,IN-C19434-SS,73.15,45.45,0.9375,1
IND-S04608,0,IN-C19435-SS,73.14,50.02,0.9445,1
IND-S04608,0,IN-C19436-SS,73.13,39.8,0.9926,1
IND-S04608,0,IN-C19437-SS,72.47,45.8,1.0093,1
IND-S04608,0,IN-C19438-SS,72.47,47.8,0.9613,1
IND-S04608,0,IN-UTT-HUB-GEN,31.6,43.09,1.007,1
IND-S04609,0,IN-SR-HUB,83.0,39.38,0.9307,1
IND-S04609,0,IN-C00001-SS,82.04,46.88,0.9828,1
IND-S04609,0,IN-C00002-SS,81.67,42.4,0.9482,1
IND-S04609,0,IN-C00003-SS,81.67,42.7,0.9812,1
IND-S04609,0,IN-AND-HUB,104.33,51.23,0.9782,1
IND-S04609,0,IN-C00017-SS,81.67,53.22,0.9382,1
IND-S04609,0,IN-C00018-SS,81.67,53.97,0.9992,1
IND-S04609,0,IN-C00019-SS,116.52,57.48,0.9188,1
IND-S04609,0,IN-C00020-SS,82.05,45.35,0.9657,1
IND-S04609,0,IN-C00021-SS,82.05,42.97,0.9268,1
IND-S04609,0,IN-C00022-SS,82.04,46.08,0.9308,1
IND-S04609,0,IN-C00023-SS,82.04,43.7,0.9278,1
IND-S04609,0,IN-C00024-SS,82.04,44.55,0.9788,1
IND-S04609,0,IN-C00025-SS,82.36,49.1,0.9954,1
IND-S04609,0,IN-C00026-SS,82.27,46.55,0.9895,1
IND-S04609,0,IN-C00027-SS,82.22,47.72,0.9526,1
IND-S04609,0,IN-C00028-SS,116.52,53.71,0.9658,1
IND-S04609,0,IN-C00029-SS,81.67,48.95,0.9892,1
IND-S04609,0,IN-C00030-SS,81.67,45.2,0.9612,1
IND-S04609,0,IN-C00031-SS,81.67,44.68,0.9952,1
IND-S04609,0,IN-C00032-SS,81.67,44.18,0.9772,1
IND-S04609,0,IN-C00033-SS,81.67,54.42,0.9992,1
IND-S04609,0,IN-C00034-SS,81.67,48.95,0.9642,1
IND-S04609,0,IN-C00035-SS,81.67,42.08,0.9252,1
IND-S04609,0,IN-C00036-SS,81.67,46.38,0.9812,1
IND-S04609,0,IN-C00037-SS,82.53,47.65,0.9632,1
IND-S04609,0,IN-C00038-SS,81.67,49.92,0.9712,1
IND-S04609,0,IN-C00039-SS,81.67,42.02,0.9722,1
IND-S04609,0,IN-C00040-SS,81.67,42.72,1.0022,1
IND-S04609,0,IN-C00041-SS,81.67,47.62,0.9302,1
IND-S04609,0,IN-C00042-SS,81.67,42.28,0.9962,1
IND-S04609,0,IN-C00260-SS,57.42,50.61,0.9688,1
IND-S04609,0,IN-C00527-SS,44.07,43.03,1.01,1
IND-S04609,0,IN-C00019-TR01,81.67,52.53,0.9672,1
IND-S04609,0,IN-C00019-FD011,81.67,49.58,0.9262,1
IND-S04609,0,IN-C00019-FD012,81.67,42.2,0.9752,1
IND-S04609,0,IN-C00019-TR02,81.67,53.08,0.9352,1
IND-S04609,0,IN-C00019-FD021,81.67,49.42,0.9402,1
IND-S04609,0,IN-C00019-FD022,81.67,52.4,0.9472,1
IND-S04609,0,IN-C00019-TR03,81.67,46.4,0.9302,1
IND-S04609,0,IN-C00019-FD031,81.67,51.08,0.9642,1
IND-S04609,0,IN-C00019-FD032,81.67,48.98,0.9762,1
IND-S04609,0,IN-C00028-TR01,81.67,53.22,0.9282,1
IND-S04609,0,IN-C00028-TR02,81.67,51.85,0.9362,1
IND-S04609,0,IN-C00019-GEN03,0.0,54.25,1.013,1
IND-S04609,0,IN-C00028-GEN12,50.39,53.78,1.0146,1
IND-S04609,0,IN-AND-HUB-GEN,48.38,49.09,0.971,1
IND-S04609,1,IN-SR-HUB,82.61,39.38,0.9311,1
IND-S04609,1,IN-C00001-SS,63.4,46.83,1.0033,1
IND-S04609,1,IN-C00002-SS,0.0,41.88,0.983,1
IND-S04609,1,IN-C00003-SS,0.0,42.18,1.016,1
IND-S04609,1,IN-AND-HUB,0.0,50.7,0.0,0
IND-S04609,1,IN-C00017-SS,59.92,53.15,0.9621,1
IND-S04609,1,IN-C00018-SS,69.5,53.97,1.0125,1
IND-S04609,1,IN-C00019-SS,0.0,56.96,0.0,0
IND-S04609,1,IN-C00020-SS,81.67,45.35,0.9662,1
IND-S04609,1,IN-C00021-SS,78.69,42.97,0.9304,1
IND-S04609,1,IN-C00022-SS,66.13,46.05,0.9483,1
IND-S04609,1,IN-C00023-SS,81.67,43.7,0.9282,1
IND-S04609,1,IN-C00024-SS,81.67,44.55,0.9792,1
IND-S04609,1,IN-C00025-SS,78.05,49.1,1.0001,1
IND-S04609,1,IN-C00026-SS,81.67,46.55,0.9902,1
IND-S04609,1,IN-C00027-SS,75.58,47.72,0.9599,1
IND-S04609,1,IN-C00028-SS,0.0,53.18,0.0,0
IND-S04609,1,IN-C00029-SS,0.0,48.42,1.024,1
IND-S04609,1,IN-C00030-SS,0.0,44.68,0.996,1
IND-S04609,1,IN-C00031-SS,0.0,44.15,1.03,1
IND-S04609,1,IN-C00032-SS,0.0,43.65,1.012,1
IND-S04609,1,IN-C00033-SS,0.0,53.9,1.034,1
IND-S04609,1,IN-C00034-SS,0.0,48.42,0.999,1
IND-S04609,1,IN-C00035-SS,0.0,41.55,0.96,1
IND-S04609,1,IN-C00036-SS,0.0,45.85,1.016,1
IND-S04609,1,IN-C00037-SS,100.71,47.66,0.9432,1
IND-S04609,1,IN-C00038-SS,0.0,49.4,1.006,1
IND-S04609,1,IN-C00039-SS,0.0,41.5,1.007,1
IND-S04609,1,IN-C00040-SS,0.0,42.2,1.037,1
IND-S04609,1,IN-C00041-SS,0.0,47.1,0.965,1
IND-S04609,1,IN-C00042-SS,0.0,41.75,1.031,1
IND-S04609,1,IN-C00260-SS,0.2,50.08,0.977,1
IND-S04609,1,IN-C00527-SS,0.23,42.51,1.01,1
IND-S04609,1,IN-C00019-TR01,0.0,52.0,1.002,1
IND-S04609,1,IN-C00019-FD011,0.0,49.05,0.961,1
IND-S04609,1,IN-C00019-FD012,0.0,41.68,1.01,1
IND-S04609,1,IN-C00019-TR02,0.0,52.55,0.97,1
IND-S04609,1,IN-C00019-FD021,0.0,48.9,0.975,1
IND-S04609,1,IN-C00019-FD022,0.0,51.88,0.982,1
IND-S04609,1,IN-C00019-TR03,0.0,45.88,0.965,1
IND-S04609,1,IN-C00019-FD031,0.0,50.55,0.999,1
IND-S04609,1,IN-C00019-FD032,0.0,48.45,1.011,1
IND-S04609,1,IN-C00028-TR01,0.0,52.7,0.963,1
IND-S04609,1,IN-C00028-TR02,0.0,51.32,0.971,1
IND-S04609,1,IN-C00019-GEN03,0.0,53.73,1.013,1
IND-S04609,1,IN-C00028-GEN12,0.0,53.25,1.015,1
IND-S04609,1,IN-AND-HUB-GEN,0.0,48.56,0.971,1
IND-S04609,2,IN-SR-HUB,82.61,39.38,0.9311,1
IND-S04609,2,IN-C00001-SS,63.4,46.78,1.0033,1
IND-S04609,2,IN-C00002-SS,0.0,41.35,0.983,1
IND-S04609,2,IN-C00003-SS,0.0,41.65,1.016,1
IND-S04609,2,IN-AND-HUB,0.0,50.18,0.0,0
IND-S04609,2,IN-C00017-SS,59.92,53.07,0.9621,1
IND-S04609,2,IN-C00018-SS,69.5,53.97,1.0125,1
IND-S04609,2,IN-C00019-SS,0.0,56.43,0.0,0
IND-S04609,2,IN-C00020-SS,81.67,45.35,0.9662,1
IND-S04609,2,IN-C00021-SS,78.69,42.97,0.9304,1
IND-S04609,2,IN-C00022-SS,66.13,46.02,0.9483,1
IND-S04609,2,IN-C00023-SS,81.67,43.7,0.9282,1
IND-S04609,2,IN-C00024-SS,81.67,44.55,0.9792,1
IND-S04609,2,IN-C00025-SS,78.05,49.1,1.0001,1
IND-S04609,2,IN-C00026-SS,81.67,46.55,0.9902,1
IND-S04609,2,IN-C00027-SS,75.58,47.72,0.9599,1
IND-S04609,2,IN-C00028-SS,0.0,52.66,0.0,0
IND-S04609,2,IN-C00029-SS,0.0,47.9,1.024,1
IND-S04609,2,IN-C00030-SS,0.0,44.15,0.996,1
IND-S04609,2,IN-C00031-SS,0.0,43.62,1.03,1
IND-S04609,2,IN-C00032-SS,0.0,43.12,1.012,1
IND-S04609,2,IN-C00033-SS,0.0,53.38,1.034,1
IND-S04609,2,IN-C00034-SS,0.0,47.9,0.999,1
IND-S04609,2,IN-C00035-SS,0.0,41.03,0.96,1
IND-S04609,2,IN-C00036-SS,0.0,45.32,1.016,1
IND-S04609,2,IN-C00037-SS,0.0,47.14,0.0,0
IND-S04609,2,IN-C00038-SS,0.0,48.88,1.006,1
IND-S04609,2,IN-C00039-SS,0.0,40.98,1.007,1
IND-S04609,2,IN-C00040-SS,0.0,41.68,1.037,1
IND-S04609,2,IN-C00041-SS,0.0,46.58,0.965,1
IND-S04609,2,IN-C00042-SS,0.0,41.23,1.031,1
IND-S04609,2,IN-C00260-SS,0.2,49.56,0.977,1
IND-S04609,2,IN-C00527-SS,0.23,41.98,1.01,1
IND-S04609,2,IN-C00019-TR01,0.0,51.48,1.002,1
IND-S04609,2,IN-C00019-FD011,0.0,48.53,0.961,1
IND-S04609,2,IN-C00019-FD012,0.0,41.15,1.01,1
IND-S04609,2,IN-C00019-TR02,0.0,52.03,0.97,1
IND-S04609,2,IN-C00019-FD021,0.0,48.38,0.975,1
IND-S04609,2,IN-C00019-FD022,0.0,51.35,0.982,1
IND-S04609,2,IN-C00019-TR03,0.0,45.35,0.965,1
IND-S04609,2,IN-C00019-FD031,0.0,50.03,0.999,1
IND-S04609,2,IN-C00019-FD032,0.0,47.92,1.011,1
IND-S04609,2,IN-C00028-TR01,0.0,52.18,0.963,1
IND-S04609,2,IN-C00028-TR02,0.0,50.8,0.971,1
IND-S04609,2,IN-C00019-GEN03,0.0,53.2,1.013,1
IND-S04609,2,IN-C00028-GEN12,0.0,52.73,1.015,1
IND-S04609,2,IN-AND-HUB-GEN,0.0,48.04,0.971,1
IND-S04610,0,IN-MAH-HUB,89.32,51.38,0.9257,1
IND-S04610,0,IN-C09286-SS,92.19,45.38,0.9896,1
IND-S04610,0,IN-C09288-SS,89.18,49.03,0.9249,1
IND-S04610,0,IN-C09950-SS,89.18,49.55,0.9819,1
IND-S04610,0,IN-C09288-TR01,89.18,48.92,0.9599,1
IND-S04610,0,IN-C09288-TR02,89.18,51.18,0.9959,1
IND-S04610,0,IN-C09288-TR03,89.18,50.18,0.9629,1
IND-S04610,0,IN-C09288-FD031,0.0,46.7,1.01,1
IND-S04610,0,IN-C09288-FD032,89.18,44.08,0.9369,1
IND-S04610,0,IN-C09288-GEN07,89.12,47.68,0.929,1
IND-S04611,0,IN-C01502-SS,0.0,49.52,0.991,1
IND-S04611,0,IN-C01583-SS,0.0,42.58,1.025,1
IND-S04611,0,IN-C02035-SS,0.0,45.55,0.96,1
IND-S04611,0,IN-C02053-SS,0.0,48.35,0.963,1
IND-S04611,0,IN-C02215-SS,0.0,43.15,0.969,1
IND-S04612,0,IN-NR-HUB,57.41,39.53,0.9738,1
IND-S04612,0,IN-WR-HUB,81.47,48.8,0.9964,1
IND-S04612,0,IN-SR-HUB,76.31,39.38,0.9381,1
IND-S04612,0,IN-CHH-HUB,61.63,45.79,1.0202,1
IND-S04612,0,IN-DAD-HUB,60.04,50.1,0.965,1
IND-S04612,0,IN-GOA-HUB,61.3,49.83,0.9846,1
IND-S04612,0,IN-GUJ-HUB,140.22,77.15,0.9128,1
IND-S04612,0,IN-C03280-SS,140.22,83.65,0.9158,1
IND-S04612,0,IN-C03281-SS,60.04,51.9,0.99,1
IND-S04612,0,IN-C03282-SS,60.04,56.35,0.961,1
IND-S04612,0,IN-C03283-SS,60.96,47.93,0.9759,1
IND-S04612,0,IN-C03284-SS,60.92,45.58,0.974,1
IND-S04612,0,IN-C03285-SS,61.44,55.14,0.9764,1
IND-S04612,0,IN-C03286-SS,61.3,46.53,1.0236,1
IND-S04612,0,IN-C03287-SS,61.18,43.48,0.9717,1
IND-S04612,0,IN-C03288-SS,61.2,51.76,0.9927,1
IND-S04612,0,IN-C03289-SS,60.04,45.5,0.958,1
IND-S04612,0,IN-C03290-SS,60.04,53.68,1.012,1
IND-S04612,0,IN-C03291-SS,60.04,52.4,0.972,1
IND-S04612,0,IN-C03361-SS,60.04,50.73,0.977,1
IND-S04612,0,IN-C03422-SS,60.04,50.3,0.991,1
IND-S04612,0,IN-C03432-SS,60.04,50.13,0.963,1
IND-S04612,0,IN-C03481-SS,60.04,45.38,1.011,1
IND-S04612,0,IN-C03502-SS,60.04,51.1,0.965,1
IND-S04612,0,IN-C03513-SS,60.04,52.45,0.955,1
IND-S04612,0,IN-C03518-SS,60.04,53.55,0.956,1
IND-S04612,0,IN-C03524-SS,60.04,48.88,0.954,1
IND-S04612,0,IN-C03533-SS,60.04,48.85,0.966,1
IND-S04612,0,IN-C03544-SS,60.04,51.65,0.966,1
IND-S04612,0,IN-C03560-SS,60.04,45.7,0.98,1
IND-S04612,0,IN-C03585-SS,60.04,53.98,1.003,1
IND-S04612,0,IN-C03593-SS,69.62,50.87,0.9544,1
IND-S04612,0,IN-C03605-SS,60.04,46.85,0.978,1
IND-S04612,0,IN-C03619-SS,60.04,46.85,0.953,1
IND-S04612,0,IN-C03632-SS,60.04,44.58,0.959,1
IND-S04612,0,IN-C03637-SS,60.04,45.73,1.008,1
IND-S04612,0,IN-C03648-SS,60.04,55.68,1.019,1
IND-S04612,0,IN-C03672-SS,60.04,54.93,0.973,1
IND-S04612,0,IN-C03678-SS,60.04,52.9,1.002,1
IND-S04612,0,IN-C03704-SS,60.04,50.55,0.955,1
IND-S04612,0,IN-C03712-SS,60.04,48.48,1.006,1
IND-S04612,0,IN-C03773-SS,60.04,44.05,0.983,1
IND-S04612,0,IN-C03775-SS,77.66,51.42,1.0016,1
IND-S04612,0,IN-C03785-SS,60.04,50.48,0.975,1
IND-S04612,0,IN-C03788-SS,60.04,51.05,0.981,1
IND-S04612,0,IN-C03280-TR01,60.04,46.9,0.99,1
IND-S04612,0,IN-C03280-FD011,60.04,49.2,0.961,1
IND-S04612,0,IN-C03280-FD012,60.04,48.33,0.976,1
IND-S04612,0,IN-C03280-TR02,60.04,50.73,0.98,1
IND-S04612,0,IN-C03280-FD021,60.04,53.38,0.988,1
IND-S04612,0,IN-C03280-FD022,60.04,43.85,0.996,1
IND-S04612,0,IN-C03280-TR03,60.04,47.15,1.021,1
IND-S04612,0,IN-C03280-FD031,60.04,52.33,0.968,1
IND-S04612,0,IN-C03280-FD032,60.04,55.08,1.018,1
IND-S04612,0,IN-C03281-TR01,60.04,45.55,0.957,1
IND-S04612,0,IN-C03281-TR02,60.04,48.43,1.028,1
IND-S04612,0,IN-C03281-TR03,60.04,51.73,0.996,1
IND-S04612,0,IN-C03282-TR01,60.04,50.95,0.954,1
IND-S04612,0,IN-C03282-TR02,60.04,52.0,0.976,1
IND-S04612,0,IN-C03282-TR03,60.04,52.25,1.006,1
IND-S04612,0,IN-C03283-TR01,60.04,52.9,1.001,1
IND-S04612,0,IN-C03283-TR02,60.04,54.1,1.029,1
IND-S04612,0,IN-C03283-TR03,60.04,45.88,0.974,1
IND-S04612,0,IN-C03284-TR01,60.04,46.88,1.018,1
IND-S04612,0,IN-C03284-TR02,60.04,52.4,0.984,1
IND-S04612,0,IN-C03285-TR01,60.04,52.38,1.0,1
IND-S04612,0,IN-C03285-TR02,60.04,49.63,1.027,1
IND-S04612,0,IN-C03286-TR01,60.04,45.45,1.022,1
IND-S04612,0,IN-C03286-TR02,60.04,50.5,0.961,1
IND-S04612,0,IN-C03287-TR01,60.04,47.23,0.989,1
IND-S04612,0,IN-C03287-TR02,60.04,46.85,1.024,1
IND-S04612,0,IN-C03288-TR01,60.04,46.9,0.973,1
IND-S04612,0,IN-C03288-TR02,60.04,43.65,1.008,1
IND-S04612,0,IN-C03289-TR01,60.04,44.15,1.008,1
IND-S04612,0,IN-C03290-TR01,60.04,54.65,0.965,1
IND-S04612,0,IN-C03291-TR01,60.04,52.03,0.957,1
IND-S04612,0,IN-C03280-GEN01,47.79,52.08,0.97,1
IND-S04612,0,IN-C03281-GEN02,47.79,44.91,0.972,1
IND-S04612,0,IN-C03282-GEN03,47.79,47.03,1.01,1
IND-S04612,0,IN-C03283-GEN04,47.79,45.88,1.007,1
IND-S04612,0,IN-C03284-GEN05,47.79,52.98,1.014,1
IND-S04612,0,IN-C03285-GEN06,47.79,48.16,0.996,1
IND-S04612,0,IN-C03286-GEN07,47.79,49.68,1.038,1
IND-S04612,0,IN-C03287-GEN08,47.79,51.13,1.023,1
IND-S04612,0,IN-C03288-GEN09,47.79,54.18,0.996,1
IND-S04612,0,IN-GUJ-HUB-GEN,51.61,54.76,0.9862,1
IND-S04612,0,IN-MAD-HUB,61.36,48.91,0.9985,1
IND-S04612,0,IN-MAH-HUB,62.16,51.32,0.9556,1
IND-S04612,1,IN-NR-HUB,59.76,39.45,0.9713,1
IND-S04612,1,IN-WR-HUB,57.2,48.7,1.0231,1
IND-S04612,1,IN-SR-HUB,61.64,39.31,0.9542,1
IND-S04612,1,IN-CHH-HUB,60.2,45.71,1.0218,1
IND-S04612,1,IN-DAD-HUB,60.04,50.03,0.965,1
IND-S04612,1,IN-GOA-HUB,60.17,49.76,0.9858,1
IND-S04612,1,IN-GUJ-HUB,0.0,76.62,0.0,0
IND-S04612,1,IN-C03280-SS,0.0,83.12,0.0,0
IND-S04612,1,IN-C03281-SS,76.56,51.9,0.9718,1
IND-S04612,1,IN-C03282-SS,60.04,56.28,0.961,1
IND-S04612,1,IN-C03283-SS,60.04,47.86,0.977,1
IND-S04612,1,IN-C03284-SS,60.04,45.51,0.975,1
IND-S04612,1,IN-C03285-SS,60.04,55.06,0.978,1
IND-S04612,1,IN-C03286-SS,53.96,46.41,1.0316,1
IND-S04612,1,IN-C03287-SS,60.04,43.41,0.973,1
IND-S04612,1,IN-C03288-SS,60.04,51.68,0.994,1
IND-S04612,1,IN-C03289-SS,0.0,44.98,0.969,1
IND-S04612,1,IN-C03290-SS,0.0,53.15,1.023,1
IND-S04612,1,IN-C03291-SS,0.0,51.88,0.983,1
IND-S04612,1,IN-C03361-SS,0.0,50.2,0.988,1
IND-S04612,1,IN-C03422-SS,60.04,50.23,0.991,1
IND-S04612,1,IN-C03432-SS,60.04,50.05,0.963,1
IND-S04612,1,IN-C03481-SS,0.0,44.85,1.022,1
IND-S04612,1,IN-C03502-SS,60.04,51.03,0.965,1
IND-S04612,1,IN-C03513-SS,60.04,52.38,0.955,1
IND-S04612,1,IN-C03518-SS,0.0,53.03,0.967,1
IND-S04612,1,IN-C03524-SS,0.0,48.35,0.965,1
IND-S04612,1,IN-C03533-SS,0.0,48.33,0.977,1
IND-S04612,1,IN-C03544-SS,60.04,51.58,0.966,1
IND-S04612,1,IN-C03560-SS,60.04,45.63,0.98,1
IND-S04612,1,IN-C03585-SS,60.04,53.9,1.003,1
IND-S04612,1,IN-C03593-SS,0.0,50.35,0.976,1
IND-S04612,1,IN-C03605-SS,60.04,46.78,0.978,1
IND-S04612,1,IN-C03619-SS,60.04,46.78,0.953,1
