scenario_id,source,target,edge_type,capacity_mva,reactance_pu,length_km,tripped_at_start
IND-S04238,IN-C12361-SS,IN-C14460-SS,sub_transmission,160.0,0.004247,2.65,0.0
IND-S04238,IN-TAM-HUB,IN-C12361-SS,state_transmission_400kv,445.73307444037744,0.100268,200.54,0.0
IND-S04238,IN-C12362-SS,IN-C13273-SS,sub_transmission,181.7626161326401,0.002229,1.39,0.0
IND-S04238,IN-C12362-SS,IN-C14691-SS,sub_transmission,160.0,0.003925,2.45,0.0
IND-S04238,IN-TAM-HUB,IN-C12362-SS,state_transmission_400kv,529.345002269457,0.168331,336.66,0.0
IND-S04238,IN-C12363-SS,IN-C13410-SS,sub_transmission,160.0,0.003318,2.07,0.0
IND-S04238,IN-C12363-SS,IN-C13174-SS,sub_transmission,160.0,0.005084,3.18,0.0
IND-S04238,IN-TAM-HUB,IN-C12363-SS,state_transmission_400kv,316.6574301710448,0.121003,242.01,0.0
IND-S04238,IN-C12364-SS,IN-C12603-SS,sub_transmission,443.9723083887239,0.002811,1.76,0.0
IND-S04238,IN-C12364-SS,IN-C13212-SS,sub_transmission,160.0,0.004553,2.85,0.0
IND-S04238,IN-TAM-HUB,IN-C12364-SS,state_transmission_400kv,315.0,0.046147,92.29,0.0
IND-S04238,IN-C12365-SS,IN-C12573-SS,sub_transmission,100.0,0.004885,3.05,0.0
IND-S04238,IN-C12365-SS,IN-C14552-SS,sub_transmission,100.0,0.005354,3.35,0.0
IND-S04238,IN-TAM-HUB,IN-C12365-SS,state_transmission_400kv,282.481116337127,0.05671,113.42,0.0
IND-S04238,IN-C12366-SS,IN-C14260-SS,sub_transmission,100.0,0.007914,4.95,0.0
IND-S04238,IN-C12366-SS,IN-C13633-SS,sub_transmission,100.0,0.009189,5.74,0.0
IND-S04238,IN-TAM-HUB,IN-C12366-SS,state_transmission_400kv,338.4194467894741,0.065575,131.15,0.0
IND-S04238,IN-C12367-SS,IN-C12536-SS,sub_transmission,141.9396283669461,0.005105,3.19,0.0
IND-S04238,IN-C12367-SS,IN-C12848-SS,sub_transmission,108.29274401607303,0.006038,3.77,0.0
IND-S04238,IN-TAM-HUB,IN-C12367-SS,state_transmission_400kv,492.4039040646457,0.139148,278.3,0.0
IND-S04238,IN-C12368-SS,IN-C13224-SS,sub_transmission,100.0,0.002303,1.44,0.0
IND-S04238,IN-C12368-SS,IN-C12708-SS,sub_transmission,100.0,0.003746,2.34,0.0
IND-S04238,IN-TAM-HUB,IN-C12368-SS,state_transmission_400kv,269.43869340761256,0.082287,164.57,0.0
IND-S04238,IN-C12369-SS,IN-C14050-SS,sub_transmission,100.0,0.00225,1.41,0.0
IND-S04238,IN-C12369-SS,IN-C12965-SS,sub_transmission,100.0,0.003035,1.9,0.0
IND-S04238,IN-TAM-HUB,IN-C12369-SS,state_transmission_400kv,271.7663868982798,0.051662,103.32,0.0
IND-S04238,IN-C12370-SS,IN-C12722-SS,sub_transmission,100.0,0.006794,4.25,0.0
IND-S04238,IN-C12370-SS,IN-C13463-SS,sub_transmission,100.0,0.007535,4.71,0.0
IND-S04238,IN-TAM-HUB,IN-C12370-SS,state_transmission_400kv,224.84322898322674,0.074461,148.92,0.0
IND-S04238,IN-C12371-SS,IN-C12840-SS,sub_transmission,100.0,0.009461,5.91,0.0
IND-S04238,IN-C12371-SS,IN-C13384-SS,sub_transmission,100.0,0.009554,5.97,0.0
IND-S04238,IN-TAM-HUB,IN-C12371-SS,state_transmission_400kv,217.25055760179993,0.100717,201.43,0.0
IND-S04238,IN-C12372-SS,IN-C12378-SS,sub_transmission,100.0,0.003748,2.34,0.0
IND-S04238,IN-TAM-HUB,IN-C12372-SS,state_transmission_400kv,200.0,0.080548,161.1,0.0
IND-S04238,IN-C12373-SS,IN-C12562-SS,sub_transmission,100.0,0.004929,3.08,0.0
IND-S04238,IN-C12373-SS,IN-C12930-SS,sub_transmission,100.0,0.005019,3.14,0.0
IND-S04238,IN-TAM-HUB,IN-C12373-SS,state_transmission_400kv,298.0664247128677,0.152274,304.55,0.0
IND-S04238,IN-C12374-SS,IN-C13118-SS,sub_transmission,100.0,0.0072,4.5,0.0
IND-S04238,IN-C12374-SS,IN-C14006-SS,sub_transmission,100.0,0.007722,4.83,0.0
IND-S04238,IN-TAM-HUB,IN-C12374-SS,state_transmission_400kv,227.15246734872252,0.041755,83.51,0.0
IND-S04238,IN-C12375-SS,IN-C13081-SS,sub_transmission,63.0,0.007889,4.93,0.0
IND-S04238,IN-C12375-SS,IN-C13588-SS,sub_transmission,63.0,0.008876,5.55,0.0
IND-S04238,IN-TAM-HUB,IN-C12375-SS,state_transmission_400kv,200.0,0.098676,197.35,0.0
IND-S04238,IN-C12376-SS,IN-C13658-SS,sub_transmission,63.0,0.003263,2.04,0.0
IND-S04238,IN-C12376-SS,IN-C13596-SS,sub_transmission,63.0,0.0035,2.19,0.0
IND-S04238,IN-TAM-HUB,IN-C12376-SS,state_transmission_400kv,200.0,0.077678,155.36,0.0
IND-S04238,IN-C12377-SS,IN-C12668-SS,sub_transmission,63.0,0.005514,3.45,0.0
IND-S04238,IN-C12377-SS,IN-C14227-SS,sub_transmission,63.0,0.007514,4.7,0.0
IND-S04238,IN-TAM-HUB,IN-C12377-SS,state_transmission_400kv,200.0,0.075912,151.82,0.0
IND-S04238,IN-C12378-SS,IN-C12735-SS,sub_transmission,63.0,0.005747,3.59,0.0
IND-S04238,IN-TAM-HUB,IN-C12378-SS,state_transmission_400kv,200.0,0.081698,163.4,0.0
IND-S04238,IN-C12379-SS,IN-C13849-SS,sub_transmission,63.0,0.008125,5.08,0.0
IND-S04238,IN-C12379-SS,IN-C14595-SS,sub_transmission,63.0,0.00907,5.67,0.0
IND-S04238,IN-TAM-HUB,IN-C12379-SS,state_transmission_400kv,200.0,0.083212,166.42,0.0
IND-S04238,IN-C12380-SS,IN-C14370-SS,sub_transmission,63.0,0.005063,3.16,0.0
IND-S04238,IN-C12380-SS,IN-C14208-SS,sub_transmission,63.0,0.009378,5.86,0.0
IND-S04238,IN-TAM-HUB,IN-C12380-SS,state_transmission_400kv,200.0,0.035716,71.43,0.0
IND-S04238,IN-C12381-SS,IN-C13943-SS,sub_transmission,63.0,0.0016,0.67,0.0
IND-S04238,IN-C12381-SS,IN-C12869-SS,sub_transmission,63.0,0.002633,1.65,0.0
IND-S04238,IN-TAM-HUB,IN-C12381-SS,state_transmission_400kv,200.0,0.091951,183.9,0.0
IND-S04238,IN-C12382-SS,IN-C12721-SS,sub_transmission,63.0,0.003297,2.06,0.0
IND-S04238,IN-C12382-SS,IN-C12825-SS,sub_transmission,63.0,0.003873,2.42,0.0
IND-S04238,IN-TAM-HUB,IN-C12382-SS,state_transmission_400kv,212.11486417033123,0.108389,216.78,0.0
IND-S04238,IN-C12383-SS,IN-C12827-SS,sub_transmission,63.0,0.005497,3.44,0.0
IND-S04238,IN-C12383-SS,IN-C14026-SS,sub_transmission,63.0,0.007054,4.41,0.0
IND-S04238,IN-TAM-HUB,IN-C12383-SS,state_transmission_400kv,200.0,0.077171,154.34,0.0
IND-S04238,IN-C12384-SS,IN-C13929-SS,sub_transmission,63.0,0.0016,0.22,0.0
IND-S04238,IN-C12384-SS,IN-C12660-SS,sub_transmission,63.0,0.0016,0.55,0.0
IND-S04238,IN-TAM-HUB,IN-C12384-SS,state_transmission_400kv,200.0,0.108669,217.34,0.0
IND-S04238,IN-C12385-SS,IN-C13587-SS,sub_transmission,63.0,0.003784,2.36,0.0
IND-S04238,IN-C12385-SS,IN-C12877-SS,sub_transmission,278.74944632759195,0.009616,6.01,0.0
IND-S04238,IN-TAM-HUB,IN-C12385-SS,state_transmission_400kv,404.49982199301263,0.12484,249.68,0.0
IND-S04238,IN-C12386-SS,IN-C14768-SS,sub_transmission,63.0,0.021682,13.55,0.0
IND-S04238,IN-C12386-SS,IN-C14166-SS,sub_transmission,63.0,0.03666,22.91,0.0
IND-S04238,IN-TAM-HUB,IN-C12386-SS,state_transmission_400kv,200.0,0.090777,181.55,0.0
IND-S04238,IN-C12387-SS,IN-C13133-SS,sub_transmission,63.0,0.002878,1.8,0.0
IND-S04238,IN-C12387-SS,IN-C12678-SS,sub_transmission,63.0,0.003452,2.16,0.0
IND-S04238,IN-TAM-HUB,IN-C12387-SS,state_transmission_400kv,200.0,0.081348,162.7,0.0
IND-S04238,IN-C12388-SS,IN-C13113-SS,sub_transmission,163.5105918263573,0.004753,2.97,0.0
IND-S04238,IN-C12388-SS,IN-C14232-SS,sub_transmission,63.0,0.005114,3.2,0.0
IND-S04238,IN-TAM-HUB,IN-C12388-SS,state_transmission_400kv,312.39002576352016,0.066756,133.51,0.0
IND-S04238,IN-C12389-SS,IN-C12713-SS,sub_transmission,63.0,0.005287,3.3,0.0
IND-S04238,IN-C12389-SS,IN-C13151-SS,sub_transmission,63.0,0.006152,3.84,0.0
IND-S04238,IN-TAM-HUB,IN-C12389-SS,state_transmission_400kv,200.0,0.08704,174.08,0.0
IND-S04238,IN-C12390-SS,IN-C14310-SS,sub_transmission,210.13220829528674,0.002087,1.3,0.0
IND-S04238,IN-C12390-SS,IN-C14168-SS,sub_transmission,295.18571219880306,0.00333,2.08,0.0
IND-S04238,IN-TAM-HUB,IN-C12390-SS,state_transmission_400kv,384.18596747042665,0.062291,124.58,0.0
IND-S04238,IN-C12391-SS,IN-C14724-SS,sub_transmission,63.0,0.004772,2.98,0.0
IND-S04238,IN-C12391-SS,IN-C14648-SS,sub_transmission,126.06445056113199,0.006879,4.3,0.0
IND-S04238,IN-TAM-HUB,IN-C12391-SS,state_transmission_400kv,247.80604058474313,0.065981,131.96,0.0
IND-S04238,IN-C12392-SS,IN-C12699-SS,sub_transmission,2480.642669117585,0.001708,1.07,0.0
IND-S04238,IN-C12392-SS,IN-C12651-SS,sub_transmission,1079.937102681749,0.003625,2.27,0.0
IND-S04238,IN-TAM-HUB,IN-C12392-SS,state_transmission_400kv,288.96422396454244,0.146463,292.93,0.0
IND-S04238,IN-C12393-SS,IN-C12601-SS,sub_transmission,645.6864943239725,0.003028,1.89,0.0
IND-S04238,IN-TAM-HUB,IN-C12393-SS,state_transmission_400kv,331.87722172742644,0.043791,87.58,0.0
IND-S04238,IN-C12394-SS,IN-C12831-SS,sub_transmission,63.0,0.004882,3.05,0.0
IND-S04238,IN-C12394-SS,IN-C12480-SS,sub_transmission,63.0,0.005294,3.31,0.0
IND-S04238,IN-TAM-HUB,IN-C12394-SS,state_transmission_400kv,216.16059185710347,0.083162,166.32,0.0
IND-S04238,IN-TAM-HUB,IN-C12395-SS,state_transmission_400kv,218.26660094964978,0.130202,260.4,0.0
IND-S04238,IN-TAM-HUB,IN-C12396-SS,state_transmission_400kv,200.0,0.131857,263.71,0.0
IND-S04238,IN-TAM-HUB,IN-C12397-SS,state_transmission_400kv,436.237605917015,0.144976,289.95,0.0
IND-S04238,IN-TAM-HUB,IN-C12398-SS,state_transmission_400kv,200.0,0.082747,165.49,0.0
IND-S04238,IN-TAM-HUB,IN-C12399-SS,state_transmission_400kv,200.0,0.095702,191.4,0.0
IND-S04238,IN-TAM-HUB,IN-C12400-SS,state_transmission_400kv,200.0,0.054892,109.78,0.0
IND-S04238,IN-C12401-SS,IN-C12469-SS,sub_transmission,455.7215413384304,0.0016,0.84,0.0
IND-S04238,IN-TAM-HUB,IN-C12401-SS,state_transmission_400kv,354.00543044350746,0.043225,86.45,0.0
IND-S04238,IN-C12474-SS,IN-C14168-SS,sub_transmission,561.0530351924131,0.004454,2.78,0.0
IND-S04238,IN-C12475-SS,IN-C14572-SS,sub_transmission,63.0,0.007577,4.74,0.0
IND-S04238,IN-C12480-SS,IN-C12831-SS,sub_transmission,63.0,0.004218,2.64,0.0
IND-S04238,IN-C12501-SS,IN-C12930-SS,sub_transmission,63.0,0.001926,1.2,0.0
IND-S04238,IN-C12501-SS,IN-C12562-SS,sub_transmission,63.0,0.003393,2.12,0.0
IND-S04238,IN-C12514-SS,IN-C12645-SS,sub_transmission,67.32235722908527,0.004865,3.04,0.0
IND-S04238,IN-C12527-SS,IN-C12647-SS,sub_transmission,63.0,0.0016,0.75,0.0
IND-S04238,IN-C12544-SS,IN-C13340-SS,sub_transmission,79.86245330885527,0.004701,2.94,0.0
IND-S04238,IN-C12562-SS,IN-C12930-SS,sub_transmission,63.0,0.002455,1.53,0.0
IND-S04238,IN-C12585-SS,IN-C12759-SS,sub_transmission,63.0,0.002703,1.69,0.0
IND-S04238,IN-C12660-SS,IN-C13929-SS,sub_transmission,63.0,0.0016,0.41,0.0
IND-S04238,IN-C12668-SS,IN-C14227-SS,sub_transmission,63.0,0.010086,6.3,0.0
IND-S04238,IN-C12686-SS,IN-C14533-SS,sub_transmission,63.0,0.004171,2.61,0.0
IND-S04238,IN-C12708-SS,IN-C13224-SS,sub_transmission,63.0,0.005781,3.61,0.0
IND-S04238,IN-C12713-SS,IN-C13151-SS,sub_transmission,63.0,0.009504,5.94,0.0
IND-S04238,IN-C12721-SS,IN-C12825-SS,sub_transmission,63.0,0.006188,3.87,0.0
IND-S04238,IN-C12722-SS,IN-C13463-SS,sub_transmission,63.0,0.005112,3.19,0.0
IND-S04238,IN-C12840-SS,IN-C13384-SS,sub_transmission,63.0,0.003286,2.05,0.0
IND-S04238,IN-C12869-SS,IN-C13943-SS,sub_transmission,63.0,0.002455,1.53,0.0
IND-S04238,IN-C13081-SS,IN-C13588-SS,sub_transmission,63.0,0.016263,10.16,0.0
IND-S04238,IN-C13174-SS,IN-C13410-SS,sub_transmission,63.0,0.002427,1.52,0.0
IND-S04238,IN-C13633-SS,IN-C14260-SS,sub_transmission,63.0,0.002557,1.6,0.0
IND-S04238,IN-C13790-SS,IN-C14460-SS,sub_transmission,63.0,0.005931,3.71,0.0
IND-S04238,IN-C14168-SS,IN-C14310-SS,sub_transmission,265.3131105798006,0.002052,1.28,0.0
IND-S04238,IN-C12340-SS,IN-C12340-TR01,transformer_connection,1539.4860051566188,0.012185,7.62,0.0
IND-S04238,IN-C12340-SS,IN-C12340-TR02,transformer_connection,1539.4860051569033,0.010173,6.36,0.0
IND-S04238,IN-C12340-SS,IN-C12340-TR03,transformer_connection,1539.4860052007807,0.008569,5.36,0.0
IND-S04238,IN-C12341-SS,IN-C12341-TR01,transformer_connection,789.528321285257,0.004267,2.67,0.0
IND-S04238,IN-C12341-SS,IN-C12341-TR02,transformer_connection,789.5283212841356,0.007531,4.71,0.0
IND-S04238,IN-C12341-SS,IN-C12341-TR03,transformer_connection,789.5283213014218,0.004598,2.87,0.0
IND-S04238,IN-C12342-SS,IN-C12342-TR01,transformer_connection,621.7133740216202,0.002595,1.62,0.0
IND-S04238,IN-C12342-SS,IN-C12342-TR02,transformer_connection,621.7133740312051,0.004752,2.97,0.0
IND-S04238,IN-C12342-SS,IN-C12342-TR03,transformer_connection,621.7133740048131,0.006667,4.17,0.0
IND-S04238,IN-C12343-SS,IN-C12343-TR01,transformer_connection,541.5006372412893,0.007855,4.91,0.0
IND-S04238,IN-C12343-SS,IN-C12343-TR02,transformer_connection,541.5006372405836,0.008873,5.55,0.0
IND-S04238,IN-C12343-SS,IN-C12343-TR03,transformer_connection,541.5006372441625,0.006527,4.08,0.0
IND-S04238,IN-C12344-SS,IN-C12344-TR01,transformer_connection,530.4903216411734,0.007659,4.79,0.0
IND-S04238,IN-C12344-SS,IN-C12344-TR02,transformer_connection,530.4903216596863,0.007547,4.72,0.0
IND-S04238,IN-C12344-SS,IN-C12344-TR03,transformer_connection,530.4903216477942,0.005802,3.63,0.0
IND-S04238,IN-C12345-SS,IN-C12345-TR01,transformer_connection,377.786847732859,0.006062,3.79,0.0
IND-S04238,IN-C12345-SS,IN-C12345-TR02,transformer_connection,377.78684773581074,0.0016,0.94,0.0
IND-S04238,IN-C12345-SS,IN-C12345-TR03,transformer_connection,377.7868477446438,0.007209,4.51,0.0
IND-S04238,IN-C12346-SS,IN-C12346-TR01,transformer_connection,533.7971090306388,0.009115,5.7,0.0
IND-S04238,IN-C12346-SS,IN-C12346-TR02,transformer_connection,533.7971090345081,0.005629,3.52,0.0
IND-S04238,IN-C12347-SS,IN-C12347-TR01,transformer_connection,508.4327406528926,0.002493,1.56,0.0
IND-S04238,IN-C12347-SS,IN-C12347-TR02,transformer_connection,508.4327406562585,0.008571,5.36,0.0
IND-S04238,IN-C12348-SS,IN-C12348-TR01,transformer_connection,315.0,0.009146,5.72,0.0
IND-S04238,IN-C12348-SS,IN-C12348-TR02,transformer_connection,315.0,0.00533,3.33,0.0
IND-S04238,IN-C12349-SS,IN-C12349-TR01,transformer_connection,315.0,0.007527,4.7,0.0
IND-S04238,IN-C12349-SS,IN-C12349-TR02,transformer_connection,315.0,0.009089,5.68,0.0
IND-S04238,IN-C12350-SS,IN-C12350-TR01,transformer_connection,315.0,0.004109,2.57,0.0
IND-S04238,IN-C12350-SS,IN-C12350-TR02,transformer_connection,315.0,0.007778,4.86,0.0
IND-S04238,IN-C12351-SS,IN-C12351-TR01,transformer_connection,315.0,0.004499,2.81,0.0
IND-S04238,IN-C12351-SS,IN-C12351-TR02,transformer_connection,315.0,0.007039,4.4,0.0
IND-S04238,IN-C12352-SS,IN-C12352-TR01,transformer_connection,200.0,0.004046,2.53,0.0
IND-S04238,IN-C12352-SS,IN-C12352-TR02,transformer_connection,200.0,0.011171,6.98,0.0
IND-S04238,IN-C12353-SS,IN-C12353-TR01,transformer_connection,162.10658261634393,0.005093,3.18,0.0
IND-S04238,IN-C12353-SS,IN-C12353-TR02,transformer_connection,162.10658261739948,0.004099,2.56,0.0
IND-S04238,IN-C12354-SS,IN-C12354-TR01,transformer_connection,161.3122142081262,0.008012,5.01,0.0
IND-S04238,IN-C12354-SS,IN-C12354-TR02,transformer_connection,161.3122142105187,0.004259,2.66,0.0
IND-S04238,IN-C12355-SS,IN-C12355-TR01,transformer_connection,160.0,0.010826,6.77,0.0
IND-S04238,IN-C12355-SS,IN-C12355-TR02,transformer_connection,160.0,0.005933,3.71,0.0
IND-S04238,IN-C12356-SS,IN-C12356-TR01,transformer_connection,315.0,0.008412,5.26,0.0
IND-S04238,IN-C12357-SS,IN-C12357-TR01,transformer_connection,315.0,0.007563,4.73,0.0
IND-S04238,IN-C12358-SS,IN-C12358-TR01,transformer_connection,315.0,0.004793,3.0,0.0
IND-S04238,IN-C12359-SS,IN-C12359-TR01,transformer_connection,315.0,0.005413,3.38,0.0
IND-S04238,IN-C12360-SS,IN-C12360-TR01,transformer_connection,315.0,0.005689,3.56,0.0
IND-S04238,IN-C12361-SS,IN-C12361-TR01,transformer_connection,315.0,0.002943,1.84,0.0
IND-S04238,IN-C12362-SS,IN-C12362-TR01,transformer_connection,315.0,0.008042,5.03,0.0
IND-S04238,IN-C12363-SS,IN-C12363-TR01,transformer_connection,315.0,0.001885,1.18,0.0
IND-S04238,IN-C12364-SS,IN-C12364-TR01,transformer_connection,216.2160037249051,0.009119,5.7,0.0
IND-S04238,IN-C12365-SS,IN-C12365-TR01,transformer_connection,201.56637210812394,0.010846,6.78,0.0
IND-S04238,IN-C12366-SS,IN-C12366-TR01,transformer_connection,200.0,0.005626,3.52,0.0
IND-S04238,IN-C12367-SS,IN-C12367-TR01,transformer_connection,200.0,0.008384,5.24,0.0
IND-S04238,IN-C12368-SS,IN-C12368-TR01,transformer_connection,200.0,0.007926,4.95,0.0
IND-S04238,IN-C12369-SS,IN-C12369-TR01,transformer_connection,200.0,0.006561,4.1,0.0
IND-S04238,IN-C12370-SS,IN-C12370-TR01,transformer_connection,161.03510895200156,0.003406,2.13,0.0
IND-S04238,IN-C12371-SS,IN-C12371-TR01,transformer_connection,160.0,0.006937,4.34,0.0
IND-S04238,IN-C12372-SS,IN-C12372-TR01,transformer_connection,160.0,0.008609,5.38,0.0
IND-S04238,IN-C12373-SS,IN-C12373-TR01,transformer_connection,160.0,0.011381,7.11,0.0
IND-S04238,IN-C12374-SS,IN-C12374-TR01,transformer_connection,160.0,0.005731,3.58,0.0
IND-S04238,IN-C12375-SS,IN-C12375-TR01,transformer_connection,160.0,0.007864,4.92,0.0
IND-S04238,IN-C12376-SS,IN-C12376-TR01,transformer_connection,160.0,0.005189,3.24,0.0
IND-S04238,IN-C12377-SS,IN-C12377-TR01,transformer_connection,107.9417405362201,0.010437,6.52,0.0
IND-S04238,IN-C12378-SS,IN-C12378-TR01,transformer_connection,106.31605632147058,0.008043,5.03,0.0
IND-S04238,IN-C12379-SS,IN-C12379-TR01,transformer_connection,105.94658264048016,0.008021,5.01,0.0
IND-S04238,IN-C12380-SS,IN-C12380-TR01,transformer_connection,105.66947739546288,0.00721,4.51,0.0
IND-S04238,IN-C12381-SS,IN-C12381-TR01,transformer_connection,105.37389842877252,0.004735,2.96,0.0
IND-S04238,IN-C12382-SS,IN-C12382-TR01,transformer_connection,105.35542472823155,0.007174,4.48,0.0
IND-S04238,IN-C12383-SS,IN-C12383-TR01,transformer_connection,104.69037211870662,0.00322,2.01,0.0
IND-S04238,IN-C12384-SS,IN-C12384-TR01,transformer_connection,104.15463526466093,0.006683,4.18,0.0
IND-S04238,IN-C12385-SS,IN-C12385-TR01,transformer_connection,100.1643194091798,0.005671,3.54,0.0
IND-S04238,IN-C12386-SS,IN-C12386-TR01,transformer_connection,100.14584579764426,0.007013,4.38,0.0
IND-S04238,IN-C12387-SS,IN-C12387-TR01,transformer_connection,100.0,0.005651,3.53,0.0
IND-S04238,IN-C12388-SS,IN-C12388-TR01,transformer_connection,100.0,0.006752,4.22,0.0
IND-S04238,IN-C12389-SS,IN-C12389-TR01,transformer_connection,100.0,0.008142,5.09,0.0
IND-S04238,IN-C12390-SS,IN-C12390-TR01,transformer_connection,100.0,0.004787,2.99,0.0
IND-S04238,IN-C12391-SS,IN-C12391-TR01,transformer_connection,100.0,0.006916,4.32,0.0
IND-S04238,IN-C12392-SS,IN-C12392-TR01,transformer_connection,100.0,0.005263,3.29,0.0
IND-S04238,IN-C12393-SS,IN-C12393-TR01,transformer_connection,100.0,0.009985,6.24,0.0
IND-S04238,IN-C12340-GEN01,IN-C12340-SS,generator_connection,3000.0,0.007672,8.52,0.0
IND-S04238,IN-C12341-GEN02,IN-C12341-SS,generator_connection,3000.0,0.00562,6.24,0.0
IND-S04238,IN-C12342-GEN03,IN-C12342-SS,generator_connection,3000.0,0.012295,13.66,0.0
IND-S04238,IN-C12343-GEN04,IN-C12343-SS,generator_connection,3000.0,0.007714,8.57,0.0
IND-S04238,IN-C12344-GEN05,IN-C12344-SS,generator_connection,3000.0,0.00189,2.1,0.0
IND-S04238,IN-C12345-GEN06,IN-C12345-SS,generator_connection,3000.0,0.009257,10.29,0.0
IND-S04238,IN-C12346-GEN07,IN-C12346-SS,generator_connection,3000.0,0.004843,5.38,0.0
IND-S04238,IN-C12347-GEN08,IN-C12347-SS,generator_connection,3000.0,0.0009,1.0,0.0
IND-S04238,IN-C12348-GEN09,IN-C12348-SS,generator_connection,3000.0,0.013424,14.92,0.0
IND-S04238,IN-C12349-GEN10,IN-C12349-SS,generator_connection,3000.0,0.009796,10.88,0.0
IND-S04238,IN-C12350-GEN11,IN-C12350-SS,generator_connection,3000.0,0.008914,9.9,0.0
IND-S04238,IN-C12351-GEN12,IN-C12351-SS,generator_connection,3000.0,0.007333,8.15,0.0
IND-S04238,IN-TAM-HUB-GEN,IN-TAM-HUB,generator_connection,3946.2457567890037,0.0005,1.0,1.0
IND-S04238,IN-TEL-HUB,IN-SR-HUB,state_interconnect_400kv,3150.0,0.276173,552.35,0.0
IND-S04239,IN-TEL-HUB,IN-SR-HUB,state_interconnect_400kv,3150.0,0.276173,552.35,0.0
IND-S04239,IN-TEL-HUB,IN-C14844-SS,state_transmission_400kv,4789.976181616187,0.032229,64.46,0.0
IND-S04239,IN-TEL-HUB,IN-C14845-SS,state_transmission_400kv,1200.0,0.039523,79.05,0.0
IND-S04239,IN-TEL-HUB,IN-C14846-SS,state_transmission_400kv,800.0,0.062989,125.98,0.0
IND-S04239,IN-C14847-SS,IN-C15208-SS,sub_transmission,200.0,0.004976,3.11,0.0
IND-S04239,IN-C14847-SS,IN-C14853-SS,sub_transmission,200.0,0.00454,5.04,0.0
IND-S04239,IN-TEL-HUB,IN-C14847-SS,state_transmission_400kv,578.5120478045653,0.030042,60.08,0.0
IND-S04239,IN-TEL-HUB,IN-C14848-SS,state_transmission_400kv,578.8828802879825,0.062318,124.64,0.0
IND-S04239,IN-TEL-HUB,IN-C14849-SS,state_transmission_400kv,553.0197115152215,0.060854,121.71,0.0
IND-S04239,IN-TEL-HUB,IN-C14850-SS,state_transmission_400kv,595.8601980332141,0.037393,74.79,0.0
IND-S04239,IN-TEL-HUB,IN-C14851-SS,state_transmission_400kv,500.90544323836144,0.030633,61.27,0.0
IND-S04239,IN-TEL-HUB,IN-C14852-SS,state_transmission_400kv,500.0,0.061391,122.78,0.0
IND-S04239,IN-C14853-SS,IN-C15287-SS,sub_transmission,160.0,0.006774,4.23,0.0
IND-S04239,IN-TEL-HUB,IN-C14853-SS,state_transmission_400kv,634.9985682303677,0.02764,55.28,0.0
IND-S04239,IN-TEL-HUB,IN-C14854-SS,state_transmission_400kv,700.6332013531293,0.024218,48.44,0.0
IND-S04239,IN-TEL-HUB,IN-C14855-SS,state_transmission_400kv,769.7799795805029,0.074959,149.92,0.0
IND-S04239,IN-TEL-HUB,IN-C14856-SS,state_transmission_400kv,315.0,0.075604,151.21,0.0
IND-S04239,IN-TEL-HUB,IN-C14857-SS,state_transmission_400kv,220.4834477051613,0.047504,95.01,0.0
IND-S04239,IN-TEL-HUB,IN-C14858-SS,state_transmission_400kv,318.4493808470647,0.034669,69.34,0.0
IND-S04239,IN-TEL-HUB,IN-C14859-SS,state_transmission_400kv,216.4376948958398,0.027116,54.23,0.0
IND-S04239,IN-C15208-SS,IN-C15287-SS,sub_transmission,63.0,0.009882,6.18,0.0
IND-S04239,IN-C14847-SS,IN-C14847-TR01,transformer_connection,200.0,0.005181,3.24,0.0
IND-S04239,IN-C14847-TR01,IN-C14847-FD011,feeder,189.3737386428921,0.019727,3.29,0.0
IND-S04239,IN-C14847-SS,IN-C14847-TR02,transformer_connection,200.0,0.004781,2.99,0.0
IND-S04239,IN-C14847-TR02,IN-C14847-FD021,feeder,189.37373864206725,0.024504,4.08,0.0
IND-S04239,IN-C14853-SS,IN-C14853-TR01,transformer_connection,315.0,0.003657,2.29,0.0
IND-S04239,IN-C14847-GEN04,IN-C14847-SS,generator_connection,1200.0,0.005708,6.34,1.0
IND-S04239,IN-C14853-GEN10,IN-C14853-SS,generator_connection,1200.0,0.007274,8.08,0.0
IND-S04239,IN-TEL-HUB-GEN,IN-TEL-HUB,generator_connection,3000.0,0.0005,1.0,0.0
IND-S04240,IN-KER-HUB,IN-SR-HUB,state_interconnect_400kv,3784.577639918756,0.155899,311.8,0.0
IND-S04240,IN-KER-HUB,IN-C07045-SS,state_transmission_400kv,1200.0,0.034177,68.35,0.0
IND-S04240,IN-KER-HUB,IN-C07046-SS,state_transmission_400kv,1200.0,0.12378,247.56,0.0
IND-S04240,IN-KER-HUB,IN-C07047-SS,state_transmission_400kv,1200.0,0.035594,71.19,0.0
IND-S04240,IN-C07048-SS,IN-C07106-SS,sub_transmission,315.0,0.010509,6.57,0.0
IND-S04240,IN-C07048-SS,IN-C07286-SS,sub_transmission,315.0,0.012839,8.02,0.0
IND-S04240,IN-KER-HUB,IN-C07048-SS,state_transmission_400kv,800.0,0.042991,85.98,0.0
IND-S04240,IN-KER-HUB,IN-C07049-SS,state_transmission_400kv,500.0,0.096846,193.69,0.0
IND-S04240,IN-KER-HUB,IN-C07050-SS,state_transmission_400kv,609.9803682718672,0.004229,8.46,0.0
