asset_id,asset_class,city,state,region,lat,lon,voltage_kv,capacity_mva,age_years,base_load_pct,voltage_pu,ambient_temp_c,transformer_bank_id,breaker_state,protection_relay,power_factor_nominal,health_index,dga_hydrogen_ppm,dga_acetylene_ppm,last_inspection_date,maintenance_priority
IN-C14616-SS,substation,Arugampatti,Tamil Nadu,SR,10.48513,77.92118,132,25,25,61.4,1.001,28.1,,CLOSED,50/51 Overcurrent,0.925,63.1,19.3,1.5,2025-01-03,MEDIUM
IN-C14617-SS,substation,Arugampālaiyam,Tamil Nadu,SR,11.14045,77.06702,132,25,16,42.4,1.018,34.1,,CLOSED,50/51 Overcurrent,0.975,85.0,21.1,6.7,2026-03-22,ROUTINE
IN-C14618-SS,substation,Arugangādu,Tamil Nadu,SR,11.35093,78.42026,132,25,28,63.7,1.024,34.3,,CLOSED,50/51 Overcurrent,0.952,57.5,15.4,15.6,2025-02-12,HIGH
IN-C14619-SS,substation,Arugangāttanūr,Tamil Nadu,SR,11.01975,78.07661,132,25,37,57.9,1.023,29.2,,CLOSED,50/51 Overcurrent,0.949,59.9,23.7,3.2,2026-06-23,HIGH
IN-C14620-SS,substation,Arugankulam,Tamil Nadu,SR,9.3292,77.5229,132,25,8,48.1,1.038,27.0,,CLOSED,50/51 Overcurrent,0.912,87.8,30.1,2.6,2025-01-17,ROUTINE
IN-C14621-SS,substation,Arugankālappatti,Tamil Nadu,SR,10.62267,78.47626,132,25,27,31.4,1.003,29.6,,CLOSED,50/51 Overcurrent,0.988,65.0,69.3,2.8,2026-03-29,MEDIUM
IN-C14622-SS,substation,Arugankāttuvalasu,Tamil Nadu,SR,11.45278,77.48,132,25,16,42.4,1.002,33.0,,CLOSED,50/51 Overcurrent,0.911,81.9,45.8,3.4,2025-12-29,ROUTINE
IN-C14623-SS,substation,Arugeri,Tamil Nadu,SR,11.43724,79.22159,132,25,36,64.4,0.977,30.7,,CLOSED,50/51 Overcurrent,0.912,62.0,14.1,1.3,2026-04-03,MEDIUM
IN-C14624-SS,substation,Arugāvūr,Tamil Nadu,SR,12.68416,79.50863,132,25,35,40.3,0.996,34.2,,CLOSED,50/51 Overcurrent,0.928,60.9,11.3,6.4,2024-09-29,MEDIUM
IN-C14625-SS,substation,Arugūr,Tamil Nadu,SR,11.91032,79.70117,132,25,26,46.3,0.988,29.4,,CLOSED,50/51 Overcurrent,0.979,69.9,13.2,12.6,2026-06-18,MEDIUM
IN-C14626-SS,substation,Arukarunchchi,Tamil Nadu,SR,9.961,78.71295,132,25,21,63.5,1.034,30.5,,CLOSED,50/51 Overcurrent,0.918,86.6,26.7,2.3,2025-10-07,ROUTINE
IN-C14627-SS,substation,Arukkampatti,Tamil Nadu,SR,10.17,78.2949,132,25,3,53.2,0.977,28.3,,CLOSED,50/51 Overcurrent,0.918,96.9,54.0,4.6,2024-11-06,ROUTINE
IN-C14628-SS,substation,Arukudi,Tamil Nadu,SR,9.34712,78.73953,132,25,22,47.8,1.009,29.4,,CLOSED,50/51 Overcurrent,0.977,82.3,37.7,3.2,2026-08-16,ROUTINE
IN-C14629-SS,substation,Arulachipatti,Tamil Nadu,SR,9.27678,77.42814,132,25,20,57.4,1.028,31.4,,CLOSED,50/51 Overcurrent,0.974,83.4,23.8,4.5,2025-05-23,ROUTINE
IN-C14630-SS,substation,Arulambādi,Tamil Nadu,SR,12.00672,78.97922,132,25,32,59.4,1.008,34.6,,CLOSED,50/51 Overcurrent,0.976,66.1,63.2,3.0,2024-12-02,MEDIUM
IN-C14631-SS,substation,Arulappatti,Tamil Nadu,SR,10.45197,78.54762,132,25,20,36.6,1.024,28.6,,CLOSED,50/51 Overcurrent,0.982,74.5,14.8,3.6,2024-10-06,MEDIUM
IN-C14632-SS,substation,Arulaputtūr,Tamil Nadu,SR,9.36076,77.50442,132,25,18,58.2,1.013,30.2,,CLOSED,50/51 Overcurrent,0.929,80.3,47.9,5.0,2025-04-24,ROUTINE
IN-C14633-SS,substation,Arulnattam,Tamil Nadu,SR,12.38713,77.66727,132,25,11,55.8,1.017,32.5,,CLOSED,50/51 Overcurrent,0.989,83.9,20.0,5.7,2024-09-17,ROUTINE
IN-C14634-SS,substation,Arulārkudi,Tamil Nadu,SR,11.61122,79.27252,132,25,3,55.5,0.97,34.3,,CLOSED,50/51 Overcurrent,0.927,97.8,5.0,3.5,2025-05-12,ROUTINE
IN-C14635-SS,substation,Arumadal,Tamil Nadu,SR,11.26418,78.93603,132,25,2,35.2,0.981,32.3,,CLOSED,50/51 Overcurrent,0.983,99.0,21.1,4.0,2025-01-14,ROUTINE
IN-C14636-SS,substation,Arumaikaranpudūr,Tamil Nadu,SR,11.03963,78.05842,132,25,8,60.9,0.999,31.5,,CLOSED,50/51 Overcurrent,0.94,90.9,89.4,4.1,2025-09-07,ROUTINE
IN-C14637-SS,substation,Arumaikkāranpudūr,Tamil Nadu,SR,11.33907,77.49871,132,25,33,41.7,1.034,29.4,,CLOSED,50/51 Overcurrent,0.989,64.2,38.2,1.6,2025-12-29,MEDIUM
IN-C14638-SS,substation,Arumainādanteruvu,Tamil Nadu,SR,10.53499,79.3382,132,25,34,65.7,1.018,31.8,,CLOSED,50/51 Overcurrent,0.94,58.9,14.1,0.7,2026-05-03,HIGH
IN-C14639-SS,substation,Arumalaipettai,Tamil Nadu,SR,10.72695,79.25597,132,25,36,62.0,0.999,32.0,,CLOSED,50/51 Overcurrent,0.98,62.2,10.4,3.2,2026-01-31,MEDIUM
IN-C14640-SS,substation,Arumalakuppam,Tamil Nadu,SR,13.09687,79.96864,132,25,17,63.6,0.966,32.9,,CLOSED,50/51 Overcurrent,0.976,76.1,41.8,4.0,2026-07-29,MEDIUM
IN-C14641-SS,substation,Arumanallūr,Tamil Nadu,SR,8.322,77.40854,132,25,26,50.0,1.016,25.6,,CLOSED,50/51 Overcurrent,0.939,77.5,30.4,2.1,2026-07-01,MEDIUM
IN-C14642-SS,substation,Arumbalavādi,Tamil Nadu,SR,11.73326,79.2061,132,25,24,53.6,1.006,32.3,,CLOSED,50/51 Overcurrent,0.935,78.2,18.1,3.7,2026-07-15,ROUTINE
IN-C14643-SS,substation,Arumbalūr,Tamil Nadu,SR,12.53033,79.21633,132,25,7,30.1,0.966,30.4,,CLOSED,50/51 Overcurrent,0.929,90.7,11.0,10.7,2026-02-05,ROUTINE
IN-C14644-SS,substation,Arumbarāmpattu,Tamil Nadu,SR,12.01159,79.0185,132,25,18,65.7,0.972,33.0,,CLOSED,50/51 Overcurrent,0.96,78.5,23.3,3.8,2025-11-10,ROUTINE
IN-C14645-SS,substation,Arumbattu,Tamil Nadu,SR,11.81894,79.39035,132,25,28,40.0,0.985,29.5,,CLOSED,50/51 Overcurrent,0.984,63.3,35.5,4.9,2025-01-23,MEDIUM
IN-C14646-SS,substation,Arumbuli,Tamil Nadu,SR,12.01768,79.43035,132,25,22,48.7,0.971,32.9,,CLOSED,50/51 Overcurrent,0.959,77.9,16.0,2.1,2024-09-13,MEDIUM
IN-C14647-SS,substation,Arumbākkam,Tamil Nadu,SR,13.21069,79.96039,132,25,31,43.2,0.989,35.9,,CLOSED,50/51 Overcurrent,0.943,57.0,28.4,3.4,2025-03-29,HIGH
IN-C14648-SS,substation,Arumolittevan,Tamil Nadu,SR,11.12385,79.62147,132,25,19,62.9,0.972,28.6,,CLOSED,50/51 Overcurrent,0.961,85.2,11.0,11.1,2025-04-26,ROUTINE
IN-C14649-SS,substation,Arumparutti,Tamil Nadu,SR,12.7301,79.49369,132,25,32,60.1,1.037,34.5,,CLOSED,50/51 Overcurrent,0.923,64.3,52.4,2.9,2024-09-19,MEDIUM
IN-C14650-SS,substation,Arumpuliyūr,Tamil Nadu,SR,12.73425,79.89716,132,25,7,62.3,1.036,35.0,,CLOSED,50/51 Overcurrent,0.99,88.7,44.4,1.4,2025-01-25,ROUTINE
IN-C14651-SS,substation,Arumuganeri Sānārkudi,Tamil Nadu,SR,8.43366,77.92391,132,25,27,60.1,0.994,31.1,,CLOSED,50/51 Overcurrent,0.962,76.8,20.2,1.6,2025-01-04,MEDIUM
IN-C14652-SS,substation,Arumulai,Tamil Nadu,SR,10.58766,79.337,132,25,3,31.9,0.97,29.0,,CLOSED,50/51 Overcurrent,0.975,90.4,25.2,3.1,2026-02-07,ROUTINE
IN-C14653-SS,substation,Arumuli,Tamil Nadu,SR,11.06155,79.34389,132,25,11,55.4,0.972,33.0,,CLOSED,50/51 Overcurrent,0.945,85.8,16.2,1.3,2025-03-20,ROUTINE
IN-C14654-SS,substation,Arumulidevan,Tamil Nadu,SR,11.47936,79.69205,132,25,35,60.7,0.99,33.6,,CLOSED,50/51 Overcurrent,0.912,60.6,24.2,1.7,2025-01-22,MEDIUM
IN-C14655-SS,substation,Arunachelapuram,Tamil Nadu,SR,9.09905,77.50847,132,25,10,55.7,0.973,28.2,,CLOSED,50/51 Overcurrent,0.911,97.5,287.8,1.2,2024-10-25,ROUTINE
IN-C14656-SS,substation,Arunagirimangalam,Tamil Nadu,SR,12.43521,79.01583,132,25,32,33.7,0.969,32.5,,CLOSED,50/51 Overcurrent,0.92,65.8,15.0,6.9,2026-04-23,MEDIUM
IN-C14657-SS,substation,Arunagiripālaiyam,Tamil Nadu,SR,11.25961,77.91586,132,25,23,43.4,1.011,31.6,,CLOSED,50/51 Overcurrent,0.961,78.1,22.4,1.4,2024-12-19,ROUTINE
IN-C14658-SS,substation,Arunakiri,Tamil Nadu,SR,9.68108,78.28515,132,25,36,31.9,1.021,30.1,,CLOSED,50/51 Overcurrent,0.92,60.1,16.4,1.6,2025-11-18,MEDIUM
IN-C14659-SS,substation,Arunappādi,Tamil Nadu,SR,12.3877,78.55469,132,25,22,30.9,1.023,30.4,,CLOSED,50/51 Overcurrent,0.914,74.2,12.8,4.9,2025-11-16,MEDIUM
IN-C14660-SS,substation,Arundavanpulam,Tamil Nadu,SR,10.55419,79.70197,132,25,7,43.9,1.006,28.8,,CLOSED,50/51 Overcurrent,0.934,89.2,17.5,4.5,2025-09-25,ROUTINE
IN-C14661-SS,substation,Arundavapuram,Tamil Nadu,SR,10.74969,79.32149,132,25,30,47.0,0.991,32.9,,CLOSED,50/51 Overcurrent,0.924,68.0,65.0,3.0,2026-08-10,MEDIUM
IN-C14662-SS,substation,Arungnānapuram,Tamil Nadu,SR,8.2309,77.42933,132,25,29,47.7,1.034,27.4,,CLOSED,50/51 Overcurrent,0.98,62.4,12.1,3.1,2024-12-12,MEDIUM
IN-C14663-SS,substation,Arungulam,Tamil Nadu,SR,9.08802,78.08227,132,25,16,31.2,1.014,28.6,,CLOSED,50/51 Overcurrent,0.969,86.9,29.1,1.6,2025-01-19,ROUTINE
IN-C14664-SS,substation,Arungunam,Tamil Nadu,SR,12.15516,79.38742,132,25,30,47.9,1.012,34.4,,CLOSED,50/51 Overcurrent,0.952,60.1,33.3,3.1,2026-01-04,MEDIUM
IN-C14665-SS,substation,Arungurukkai,Tamil Nadu,SR,11.86033,79.25002,132,25,20,39.2,1.03,29.6,,CLOSED,50/51 Overcurrent,0.941,84.7,38.0,7.7,2026-07-15,ROUTINE
IN-C14666-SS,substation,Arungāl,Tamil Nadu,SR,11.0172,79.11053,132,25,31,57.8,0.963,28.6,,CLOSED,50/51 Overcurrent,0.942,59.6,51.2,5.7,2025-05-08,HIGH
IN-C14667-SS,substation,Arunkunnam,Tamil Nadu,SR,12.73507,79.86449,132,25,25,56.2,1.001,31.3,,CLOSED,50/51 Overcurrent,0.924,66.3,11.3,0.9,2026-06-21,MEDIUM
IN-C14668-SS,substation,Arunkunram,Tamil Nadu,SR,12.64453,80.11043,132,25,16,59.3,0.966,31.9,,CLOSED,50/51 Overcurrent,0.949,84.8,13.9,8.3,2024-11-28,ROUTINE
IN-C14669-SS,substation,Arunotaiyam,Tamil Nadu,SR,12.41869,79.35655,132,25,17,37.3,1.017,30.3,,CLOSED,50/51 Overcurrent,0.935,84.2,46.1,4.4,2024-09-12,ROUTINE
IN-C14670-SS,substation,Arunāchalapperi,Tamil Nadu,SR,8.90823,77.55358,132,25,5,38.8,1.039,29.0,,CLOSED,50/51 Overcurrent,0.958,81.7,7.7,1.9,2026-02-22,ROUTINE
IN-C14671-SS,substation,Arunāchalapuram,Tamil Nadu,SR,9.46136,78.07731,132,25,19,36.5,0.97,29.6,,CLOSED,50/51 Overcurrent,0.953,75.0,11.7,14.4,2026-02-11,MEDIUM
IN-C14672-SS,substation,Arunāchelapuram,Tamil Nadu,SR,9.09556,78.00286,132,25,38,62.6,1.026,28.2,,CLOSED,50/51 Overcurrent,0.917,56.5,11.5,2.0,2026-05-15,HIGH
IN-C14673-SS,substation,Arunāpuram,Tamil Nadu,SR,12.04683,79.23812,132,25,20,55.3,0.983,32.8,,CLOSED,50/51 Overcurrent,0.921,83.2,37.4,3.7,2025-09-29,ROUTINE
IN-C14674-SS,substation,Arunūttimangalam,Tamil Nadu,SR,9.70101,78.88665,132,25,18,30.7,0.962,32.4,,CLOSED,50/51 Overcurrent,0.977,74.8,16.5,12.6,2024-12-22,MEDIUM
IN-C14675-SS,substation,Arunūttivayal,Tamil Nadu,SR,9.9081,78.97851,132,25,36,48.7,0.996,28.7,,CLOSED,50/51 Overcurrent,0.982,49.4,52.6,1.9,2025-01-24,HIGH
IN-C14676-SS,substation,Arunūttumalai,Tamil Nadu,SR,11.78122,78.34703,132,25,33,32.0,1.009,34.4,,CLOSED,50/51 Overcurrent,0.92,72.4,19.9,6.3,2026-06-15,MEDIUM
IN-C14677-SS,substation,Arupalli,Tamil Nadu,SR,12.54257,77.66835,132,25,28,38.4,1.038,33.5,,CLOSED,50/51 Overcurrent,0.952,66.9,28.8,2.1,2025-03-21,MEDIUM
IN-C14678-SS,substation,Aruppampatti,Tamil Nadu,SR,10.49355,78.0188,132,25,26,36.2,1.004,31.9,,CLOSED,50/51 Overcurrent,0.973,64.9,27.7,5.8,2026-05-22,MEDIUM
IN-C14679-SS,substation,Aruppukkottaināyakkarpatti,Tamil Nadu,SR,10.03057,77.59935,132,25,11,57.3,0.962,30.9,,CLOSED,50/51 Overcurrent,0.978,80.0,14.1,3.0,2025-07-30,ROUTINE
IN-C14680-SS,substation,Aruppāndakuppam,Tamil Nadu,SR,12.6932,78.58446,132,25,20,34.9,1.018,35.8,,CLOSED,50/51 Overcurrent,0.986,72.9,13.7,2.6,2025-01-13,MEDIUM
IN-C14681-SS,substation,Arupādi,Tamil Nadu,SR,11.10658,79.71441,132,25,20,42.8,1.037,33.9,,CLOSED,50/51 Overcurrent,0.91,79.7,20.8,7.3,2025-09-14,ROUTINE
IN-C14682-SS,substation,Aruthakonendal,Tamil Nadu,SR,9.14309,77.55337,132,25,37,51.2,1.026,32.1,,CLOSED,50/51 Overcurrent,0.981,57.5,42.6,6.7,2025-04-14,HIGH
IN-C14683-SS,substation,Aruvadai,Tamil Nadu,SR,12.12385,79.8094,132,25,6,39.2,1.037,29.4,,CLOSED,50/51 Overcurrent,0.939,87.5,30.1,4.6,2025-06-13,ROUTINE
IN-C14684-SS,substation,Aruvangkāttūr,Tamil Nadu,SR,11.43326,77.75368,132,25,4,39.7,0.962,29.7,,CLOSED,50/51 Overcurrent,0.98,97.3,16.5,4.5,2026-03-25,ROUTINE
IN-C14685-SS,substation,Aruvangādu,Tamil Nadu,SR,11.38691,78.3075,132,25,34,55.9,0.993,33.0,,CLOSED,50/51 Overcurrent,0.974,59.8,24.5,2.1,2025-01-15,HIGH
IN-C14686-SS,substation,Aruvangāttuppudūr,Tamil Nadu,SR,11.08063,78.11571,132,25,38,54.8,1.039,31.3,,CLOSED,50/51 Overcurrent,0.965,51.6,70.9,1.8,2025-01-30,HIGH
IN-C14687-SS,substation,Aruvankādu,Tamil Nadu,SR,11.8089,78.56786,132,25,20,45.9,1.006,29.5,,CLOSED,50/51 Overcurrent,0.959,81.6,43.6,3.0,2026-05-03,ROUTINE
IN-C14688-SS,substation,Aruvankāttuppālaiyam,Tamil Nadu,SR,11.22412,77.43645,132,25,26,42.2,1.035,29.1,,CLOSED,50/51 Overcurrent,0.986,68.7,18.4,5.4,2024-11-12,MEDIUM
IN-C14689-SS,substation,Aruvankāttuvalasu,Tamil Nadu,SR,10.54752,77.60936,132,25,2,60.0,0.975,29.7,,CLOSED,50/51 Overcurrent,0.949,99.0,16.2,5.0,2025-08-20,ROUTINE
IN-C14690-SS,substation,Aruvikkara,Tamil Nadu,SR,8.33313,77.27878,132,25,17,30.9,1.025,28.0,,CLOSED,50/51 Overcurrent,0.971,78.6,26.2,1.8,2026-07-02,ROUTINE
IN-C14691-SS,substation,Aruvilakudiyiruppu,Tamil Nadu,SR,8.20064,77.42798,132,25,2,30.7,1.039,26.5,,CLOSED,50/51 Overcurrent,0.983,87.6,12.0,8.7,2025-02-16,ROUTINE
IN-C14692-SS,substation,Aruvākkam,Tamil Nadu,SR,13.3532,80.22374,132,25,36,57.5,1.032,34.1,,CLOSED,50/51 Overcurrent,0.96,65.1,17.9,7.2,2026-02-21,MEDIUM
IN-C14693-SS,substation,Aruvānkadu,Tamil Nadu,SR,12.05558,78.83944,132,25,31,60.2,1.038,34.0,,CLOSED,50/51 Overcurrent,0.931,60.3,15.7,5.2,2025-09-08,MEDIUM
IN-C14694-SS,substation,Aruvāppuliyūr,Tamil Nadu,SR,11.43911,77.79691,132,25,32,32.5,0.966,31.1,,CLOSED,50/51 Overcurrent,0.917,69.2,10.8,0.6,2025-10-11,MEDIUM
IN-C14695-SS,substation,Aruvāppādi,Tamil Nadu,SR,11.14935,79.64578,132,25,34,60.0,0.99,31.0,,CLOSED,50/51 Overcurrent,0.936,53.2,13.5,1.5,2024-11-29,HIGH
IN-C14696-SS,substation,Aruvāppākkam,Tamil Nadu,SR,12.13869,79.71041,132,25,38,61.3,1.032,35.1,,CLOSED,50/51 Overcurrent,0.958,53.7,52.1,4.2,2025-05-27,HIGH
IN-C14697-SS,substation,Arāihatti,Tamil Nadu,SR,11.31944,76.66427,132,25,14,52.6,0.967,33.6,,CLOSED,50/51 Overcurrent,0.929,84.9,71.6,4.0,2024-10-11,ROUTINE
IN-C14698-SS,substation,Arākulam,Tamil Nadu,SR,10.99093,77.20558,132,25,29,31.9,1.01,29.9,,CLOSED,50/51 Overcurrent,0.961,64.1,29.8,5.5,2024-11-17,MEDIUM
IN-C14699-SS,substation,Arāttiagrahāram,Tamil Nadu,SR,11.55481,78.76399,132,25,31,60.6,0.961,29.4,,CLOSED,50/51 Overcurrent,0.986,64.0,33.8,2.1,2025-03-29,MEDIUM
IN-C14700-SS,substation,Arēvēnu,Tamil Nadu,SR,11.40802,76.87359,132,25,4,64.4,0.986,32.8,,CLOSED,50/51 Overcurrent,0.985,99.0,13.2,2.0,2024-10-07,ROUTINE
IN-C14701-SS,substation,Arīyaperumbākkam,Tamil Nadu,SR,12.88612,79.65685,132,25,10,54.2,0.991,32.8,,CLOSED,50/51 Overcurrent,0.933,88.0,9.2,3.2,2025-11-22,ROUTINE
IN-C14702-SS,substation,Arūpalli,Tamil Nadu,SR,12.60001,77.64961,132,25,15,50.2,0.979,35.7,,CLOSED,50/51 Overcurrent,0.95,79.2,44.5,2.7,2026-04-27,ROUTINE
IN-C14703-SS,substation,Asakalattūr,Tamil Nadu,SR,11.58862,79.05686,132,25,13,64.1,0.966,31.5,,CLOSED,50/51 Overcurrent,0.971,88.8,38.5,1.8,2024-12-22,ROUTINE
IN-C14704-SS,substation,Asakkādu,Tamil Nadu,SR,11.26233,78.37888,132,25,10,56.7,1.017,30.6,,CLOSED,50/51 Overcurrent,0.932,91.2,37.2,1.5,2024-12-10,ROUTINE
IN-C14705-SS,substation,Asalpuram,Tamil Nadu,SR,9.35989,77.56207,132,25,17,56.0,1.032,28.7,,CLOSED,50/51 Overcurrent,0.976,84.8,6.1,6.6,2025-03-16,ROUTINE
IN-C14706-SS,substation,Asamandūr,Tamil Nadu,SR,13.0637,79.58264,132,25,35,39.8,0.991,34.8,,CLOSED,50/51 Overcurrent,0.937,62.7,10.3,5.0,2025-12-15,MEDIUM
IN-C14707-SS,substation,Asambūr,Tamil Nadu,SR,11.80532,78.2224,132,25,25,35.2,0.995,30.2,,CLOSED,50/51 Overcurrent,0.93,72.8,18.4,2.6,2026-05-13,MEDIUM
IN-C14708-SS,substation,Asanallikuppam,Tamil Nadu,SR,12.97099,79.61999,132,25,9,55.3,0.964,31.6,,CLOSED,50/51 Overcurrent,0.969,84.6,23.2,5.6,2025-01-31,ROUTINE
IN-C14709-SS,substation,Asanallipālaiyam,Tamil Nadu,SR,11.23282,77.21384,132,25,12,44.3,0.98,29.8,,CLOSED,50/51 Overcurrent,0.912,83.4,7.9,1.6,2024-10-14,ROUTINE
IN-C14710-SS,substation,Asanellipettai,Tamil Nadu,SR,12.92293,79.3373,132,25,15,62.2,1.029,33.3,,CLOSED,50/51 Overcurrent,0.971,79.8,9.2,5.4,2025-01-28,ROUTINE
IN-C14711-SS,substation,Asanāmpattu,Tamil Nadu,SR,12.7044,78.81167,132,25,4,38.9,0.995,32.1,,CLOSED,50/51 Overcurrent,0.959,89.1,28.3,1.2,2024-12-28,ROUTINE
IN-C14712-SS,substation,Asanūr,Tamil Nadu,SR,11.62511,79.19076,132,25,16,38.8,0.99,33.4,,CLOSED,50/51 Overcurrent,0.953,82.3,11.8,6.1,2025-01-07,ROUTINE
IN-C14713-SS,substation,Asapūr,Tamil Nadu,SR,12.23468,79.87853,132,25,17,52.5,1.013,29.7,,CLOSED,50/51 Overcurrent,0.964,72.5,32.1,1.6,2025-10-11,MEDIUM
IN-C14714-SS,substation,Asarisusaneri,Tamil Nadu,SR,9.53578,78.24566,132,25,25,46.7,0.986,27.4,,CLOSED,50/51 Overcurrent,0.965,62.9,11.2,3.5,2026-01-18,MEDIUM
IN-C14715-SS,substation,Asasavali,Tamil Nadu,SR,12.64726,78.92206,132,25,16,37.0,1.022,31.7,,CLOSED,50/51 Overcurrent,0.924,78.6,20.9,5.2,2025-09-18,ROUTINE
IN-C14716-SS,substation,Ashambu,Tamil Nadu,SR,8.43561,77.41769,132,25,14,54.2,0.99,29.0,,CLOSED,50/51 Overcurrent,0.95,85.1,20.3,8.7,2024-10-15,ROUTINE
IN-C14717-SS,substation,Asikkādu,Tamil Nadu,SR,11.06115,79.60822,132,25,8,57.2,0.978,31.2,,CLOSED,50/51 Overcurrent,0.937,88.1,20.9,2.7,2025-01-14,ROUTINE
IN-C14718-SS,substation,Astināpuram,Tamil Nadu,SR,12.39095,79.53851,132,25,14,52.8,0.986,33.7,,CLOSED,50/51 Overcurrent,0.968,84.6,17.9,2.7,2026-06-18,ROUTINE
IN-C14719-SS,substation,Asukkanodai,Tamil Nadu,SR,10.78899,79.44966,132,25,23,63.1,0.982,28.8,,CLOSED,50/51 Overcurrent,0.946,79.2,22.2,1.6,2025-07-13,ROUTINE
IN-C14720-SS,substation,Asuvanāgasuranai,Tamil Nadu,SR,12.24022,78.98744,132,25,14,47.4,0.964,33.9,,CLOSED,50/51 Overcurrent,0.921,81.9,30.0,1.6,2025-10-26,ROUTINE
IN-C14721-SS,substation,Asāvīrankudikkādu,Tamil Nadu,SR,11.32088,79.20933,132,25,22,43.3,0.975,33.5,,CLOSED,50/51 Overcurrent,0.938,70.6,10.8,5.5,2025-12-18,MEDIUM
IN-C14722-SS,substation,Asīrvāthapuram,Tamil Nadu,SR,8.56236,77.95871,132,25,15,61.6,1.037,31.6,,CLOSED,50/51 Overcurrent,0.927,87.9,27.7,3.0,2025-08-05,ROUTINE
IN-C14723-SS,substation,Asūr,Tamil Nadu,SR,12.75872,79.78093,132,25,27,43.7,1.029,30.4,,CLOSED,50/51 Overcurrent,0.947,64.9,26.2,4.0,2025-08-17,MEDIUM
IN-C14724-SS,substation,Atchutharāyapuram,Tamil Nadu,SR,11.10574,79.68224,132,25,24,54.9,1.029,32.8,,CLOSED,50/51 Overcurrent,0.931,73.6,39.4,1.9,2025-05-06,MEDIUM
IN-C14725-SS,substation,Athaiyampālaiyam,Tamil Nadu,SR,11.30671,77.67266,132,25,35,49.9,0.989,34.0,,CLOSED,50/51 Overcurrent,0.99,60.8,41.4,2.5,2025-02-12,MEDIUM
IN-C14726-SS,substation,Athimarathuhalli,Tamil Nadu,SR,12.00417,77.88441,132,25,21,30.9,0.973,32.8,,CLOSED,50/51 Overcurrent,0.98,76.2,50.8,0.8,2025-03-28,MEDIUM
IN-C14727-SS,substation,Athiparamanūr,Tamil Nadu,SR,12.59073,78.52678,132,25,23,54.1,1.024,33.5,,CLOSED,50/51 Overcurrent,0.973,72.5,103.4,10.1,2025-02-24,MEDIUM
IN-C14728-SS,substation,Athithāngal,Tamil Nadu,SR,12.82581,79.35741,132,25,1,58.0,0.965,30.7,,CLOSED,50/51 Overcurrent,0.974,98.0,24.0,7.5,2025-04-05,ROUTINE
IN-C14729-SS,substation,Athiyānam,Tamil Nadu,SR,12.73465,79.38972,132,25,35,33.7,0.987,30.1,,CLOSED,50/51 Overcurrent,0.945,55.5,7.2,5.5,2025-07-03,HIGH
IN-C14730-SS,substation,Atikaram,Tamil Nadu,SR,10.09265,78.6413,132,25,11,49.5,1.034,32.8,,CLOSED,50/51 Overcurrent,0.968,89.5,15.0,2.7,2026-05-31,ROUTINE
IN-C14731-SS,substation,Ativīriyampatti,Tamil Nadu,SR,12.29471,78.46923,132,25,15,56.0,0.963,30.4,,CLOSED,50/51 Overcurrent,0.942,80.2,41.1,4.1,2026-02-28,ROUTINE
IN-C14732-SS,substation,Atreyamangalam,Tamil Nadu,SR,13.31098,80.2094,132,25,1,45.8,0.966,30.8,,CLOSED,50/51 Overcurrent,0.974,99.0,26.5,2.2,2026-02-16,ROUTINE
IN-C14733-SS,substation,Attakulamcheri,Tamil Nadu,SR,8.21119,77.408,132,25,31,65.4,1.0,30.5,,CLOSED,50/51 Overcurrent,0.966,55.5,12.5,3.1,2025-08-16,HIGH
IN-C14734-SS,substation,Attalyankāttupālaiyam,Tamil Nadu,SR,11.37443,77.31968,132,25,3,50.2,1.0,30.6,,CLOSED,50/51 Overcurrent,0.973,86.3,15.9,7.1,2024-12-30,ROUTINE
IN-C14735-SS,substation,Attamananjeri,Tamil Nadu,SR,13.34813,80.27149,132,25,16,39.9,1.011,35.6,,CLOSED,50/51 Overcurrent,0.967,85.9,34.6,2.9,2025-12-04,ROUTINE
IN-C14736-SS,substation,Attampālaiyam,Tamil Nadu,SR,11.5765,77.58125,132,25,29,36.0,1.037,30.2,,CLOSED,50/51 Overcurrent,0.927,63.7,7.3,2.8,2024-10-21,MEDIUM
IN-C14737-SS,substation,Attandamarudūr,Tamil Nadu,SR,11.9384,79.25294,132,25,3,50.6,1.02,31.7,,CLOSED,50/51 Overcurrent,0.922,99.0,8.5,1.6,2024-12-21,ROUTINE
IN-C14738-SS,substation,Attaneri,Tamil Nadu,SR,11.14527,79.36517,132,25,15,50.1,1.033,29.0,,CLOSED,50/51 Overcurrent,0.979,77.0,19.0,8.1,2025-12-05,MEDIUM
IN-C14739-SS,substation,Attangaraipatti,Tamil Nadu,SR,9.85159,77.70511,132,25,4,35.6,0.972,31.7,,CLOSED,50/51 Overcurrent,0.932,94.6,46.9,1.8,2026-05-24,ROUTINE
IN-C14740-SS,substation,Attangaraippatti,Tamil Nadu,SR,9.8862,77.49638,132,25,10,55.2,0.967,30.4,,CLOSED,50/51 Overcurrent,0.975,89.7,25.2,3.6,2026-04-04,ROUTINE
IN-C14741-SS,substation,Attangari,Tamil Nadu,SR,9.18346,78.12264,132,25,12,55.1,0.995,26.8,,CLOSED,50/51 Overcurrent,0.927,84.5,46.1,8.7,2024-11-21,ROUTINE
